Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
897,Travon Williams*,Temple,American,12,6,28,4.7,0,2.3,0,0,,0,0.0,6,28,4.7,0,,travon-williams-1
898,Andre Wilson*,UAB,CUSA,13,3,27,9.0,0,2.1,54,677,12.5,6,52.1,57,704,12.4,6,,andre-wilson-1
899,Cole Fagan,Air Force,MWC,10,5,27,5.4,0,2.7,0,0,,0,0.0,5,27,5.4,0,,cole-fagan-1
900,Devante Cross*,Virginia,ACC,13,5,27,5.4,0,2.1,1,8,8.0,0,0.6,6,35,5.8,0,,devante-cross-1
901,Dion Ray,Louisiana,Sun Belt,9,16,27,1.7,4,3.0,0,0,,0,0.0,16,27,1.7,4,,dion-ray-1
902,Drew Eckels*,Western Kentucky,CUSA,8,12,27,2.3,0,3.4,0,0,,0,0.0,12,27,2.3,0,,drew-eckels-1
903,Freddie Holly,Hawaii,MWC,2,9,27,3.0,0,13.5,0,0,,0,0.0,9,27,3.0,0,,freddie-holly-1
904,Harry Trotter*,Louisville,ACC,8,4,27,6.8,0,3.4,0,0,,0,0.0,4,27,6.8,0,,harry-trotter-1
905,Jake Luton,Oregon State,Pac-12,4,17,27,1.6,0,6.8,0,0,,0,0.0,17,27,1.6,0,,jake-luton-1
906,Jason Thompson,Connecticut,American,9,10,27,2.7,0,3.0,2,5,2.5,0,0.6,12,32,2.7,0,,jason-thompson-2
907,Kevin Fagan,Air Force,MWC,2,5,27,5.4,0,13.5,0,0,,0,0.0,5,27,5.4,0,,kevin-fagan-1
908,Kyle Rachwal,Eastern Michigan,MAC,12,1,27,27.0,0,2.3,0,0,,0,0.0,1,27,27.0,0,,kyle-rachwal-1
909,Penny Hart*,Georgia State,Sun Belt,12,6,27,4.5,0,2.3,74,1121,15.1,8,93.4,80,1148,14.4,8,,penny-hart-1
910,Tobias Little*,Louisville,ACC,9,9,27,3.0,0,3.0,1,24,24.0,0,2.7,10,51,5.1,0,,tobias-little-1
911,A.J. Taylor*,Wisconsin,Big Ten,14,6,26,4.3,0,1.9,31,475,15.3,5,33.9,37,501,13.5,5,,aj-taylor-1
912,Beau Hoge,BYU,Ind,3,12,26,2.2,0,8.7,0,0,,0,0.0,12,26,2.2,0,,beau-hoge-1
913,Chris Lacy*,Oklahoma State,Big 12,12,1,26,26.0,0,2.2,20,264,13.2,0,22.0,21,290,13.8,0,,chris-lacy-2
914,Daniel Parr*,Florida Atlantic,CUSA,9,25,26,1.0,2,2.9,0,0,,0,0.0,25,26,1.0,2,,daniel-parr-1
915,Gregory Phillips*,Purdue,Big Ten,13,2,26,13.0,0,2.0,44,424,9.6,2,32.6,46,450,9.8,2,,gregory-phillips-1
916,Jake LaCoste,Air Force,MWC,1,2,26,13.0,0,26.0,0,0,,0,0.0,2,26,13.0,0,,jake-lacoste-1
917,Jordan Hoy,Old Dominion,CUSA,3,12,26,2.2,1,8.7,0,0,,0,0.0,12,26,2.2,1,,jordan-hoy-2
918,Maurice Gordon*,Middle Tennessee State,CUSA,1,7,26,3.7,0,26.0,0,0,,0,0.0,7,26,3.7,0,,maurice-gordon-1
919,Nicodem Pierre*,Duke,ACC,11,11,26,2.4,0,2.4,0,0,,0,0.0,11,26,2.4,0,,nicodem-pierre-1
920,Patrick Carr*,Houston,American,3,8,26,3.3,0,8.7,1,4,4.0,0,1.3,9,30,3.3,0,,patrick-carr-1
921,Alec Ingold*,Wisconsin,Big Ten,14,10,25,2.5,3,1.8,3,37,12.3,1,2.6,13,62,4.8,4,,alec-ingold-1
922,Anthony Miller*,Memphis,American,13,10,25,2.5,0,1.9,96,1462,15.2,18,112.5,106,1487,14.0,18,AA,anthony-miller-6
923,Charles Nelson*,Oregon,Pac-12,10,11,25,2.3,1,2.5,32,404,12.6,1,40.4,43,429,10.0,2,,charles-nelson-2
924,Christian Pabico*,UCLA,Pac-12,13,3,25,8.3,0,1.9,18,280,15.6,1,21.5,21,305,14.5,1,,christian-pabico-1
925,Davon Jones*,Boston College,ACC,12,4,25,6.3,0,2.1,2,9,4.5,0,0.8,6,34,5.7,0,,davon-jones-1
926,Jake Browning*,Washington,Pac-12,13,56,25,0.4,7,1.9,0,0,,0,0.0,56,25,0.4,7,,jake-browning-1
927,Ja'Marcus Bradley,Louisiana,Sun Belt,12,2,25,12.5,0,2.1,39,475,12.2,2,39.6,41,500,12.2,2,,jamarcus-bradley-1
928,Jamarl Eiland,Buffalo,MAC,10,3,25,8.3,0,2.5,12,93,7.8,0,9.3,15,118,7.9,0,,jamarl-eiland-1
929,Mason Reed*,Texas Tech,Big 12,5,7,25,3.6,0,5.0,3,28,9.3,1,5.6,10,53,5.3,1,,mason-reed-1
930,Michael Adkins II,Colorado,Pac-12,7,11,25,2.3,0,3.6,1,4,4.0,0,0.6,12,29,2.4,0,,michael-adkins-ii-1
931,Sergio Bailey,Eastern Michigan,MAC,12,2,25,12.5,0,2.1,54,878,16.3,9,73.2,56,903,16.1,9,,sergio-bailey-1
932,Thurman Morbley,Texas State,Sun Belt,5,3,25,8.3,0,5.0,14,192,13.7,0,38.4,17,217,12.8,0,,thurman-morbley-1
933,Luke Langdon*,Army,Ind,6,8,24,3.0,1,4.0,0,0,,0,0.0,8,24,3.0,1,,luke-langdon-1
934,Maliek Broady,Nevada,MWC,11,7,24,3.4,1,2.2,1,7,7.0,0,0.6,8,31,3.9,1,,maliek-broady-1
935,Myles Campbell,Georgia Southern,Sun Belt,12,6,24,4.0,0,2.0,17,120,7.1,1,10.0,23,144,6.3,1,,myles-campbell-1
936,Auston Anderson*,Northwestern,Big Ten,8,6,23,3.8,0,2.9,0,0,,0,0.0,6,23,3.8,0,,auston-anderson-1
937,Caleb Fuller*,Appalachian State,Sun Belt,13,1,23,23.0,0,1.8,0,0,,0,0.0,1,23,23.0,0,,caleb-fuller-1
938,Clayton Thorson*,Northwestern,Big Ten,13,87,23,0.3,8,1.8,1,24,24.0,0,1.8,88,47,0.5,8,,clayton-thorson-1
939,Dylan Collie,Hawaii,MWC,11,1,23,23.0,0,2.1,56,636,11.4,4,57.8,57,659,11.6,4,,dylan-collie-1
940,Grayson Muehlstein*,Texas Christian,Big 12,3,4,23,5.8,0,7.7,0,0,,0,0.0,4,23,5.8,0,,grayson-muehlstein-1
941,Keith Harrington*,Washington State,Pac-12,13,6,23,3.8,0,1.8,1,13,13.0,0,1.0,7,36,5.1,0,,keith-harrington-1
942,Kjetil Cline*,Army,Ind,12,1,23,23.0,0,1.9,1,9,9.0,0,0.8,2,32,16.0,0,,kjetil-cline-1
943,Tre'Quan Smith*,UCF,American,13,5,23,4.6,1,1.8,59,1171,19.8,13,90.1,64,1194,18.7,14,,trequan-smith-1
944,Zack Boobas*,Army,Ind,1,2,23,11.5,1,23.0,0,0,,0,0.0,2,23,11.5,1,,zack-boobas-1
945,Adonis Jennings*,Temple,American,13,2,22,11.0,0,1.7,42,742,17.7,7,57.1,44,764,17.4,7,,adonis-jennings-1
946,Dimitri Flowers*,Oklahoma,Big 12,14,14,22,1.6,4,1.6,26,464,17.8,5,33.1,40,486,12.2,9,,dimitri-flowers-1
947,Kalib Woods*,Florida Atlantic,CUSA,8,2,22,11.0,0,2.8,24,619,25.8,4,77.4,26,641,24.7,4,,kalib-woods-1
948,Kamrin Solomon*,Florida Atlantic,CUSA,12,5,22,4.4,0,1.8,33,388,11.8,1,32.3,38,410,10.8,1,,kamrin-solomon-1
949,K.J. Osborn,Buffalo,MAC,12,4,22,5.5,1,1.8,35,493,14.1,4,41.1,39,515,13.2,5,,kj-osborn-1
950,Mike Majette,Indiana,Big Ten,5,22,22,1.0,0,4.4,12,90,7.5,0,18.0,34,112,3.3,0,,mike-majette-1
951,Nick Ralston*,Arizona State,Pac-12,12,4,22,5.5,0,1.8,6,32,5.3,0,2.7,10,54,5.4,0,,nick-ralston-1
952,Nick Smith*,Wyoming,MWC,7,20,22,1.1,1,3.1,0,0,,0,0.0,20,22,1.1,1,,nick-smith-4
953,Riley Ferguson*,Memphis,American,13,54,22,0.4,6,1.7,0,0,,0,0.0,54,22,0.4,6,,riley-ferguson-1
954,Ryan Rickel*,Florida Atlantic,CUSA,14,2,22,11.0,0,1.6,0,0,,0,0.0,2,22,11.0,0,,ryan-rickel-1
955,Scott Miller,Bowling Green,MAC,12,2,22,11.0,0,1.8,63,722,11.5,4,60.2,65,744,11.4,4,,scott-miller-3
956,Shane Tucker*,Middle Tennessee State,CUSA,11,3,22,7.3,0,2.0,25,381,15.2,2,34.6,28,403,14.4,2,,shane-tucker-1
957,Bryson Denley,Bowling Green,MAC,5,5,21,4.2,0,4.2,0,0,,0,0.0,5,21,4.2,0,,bryson-denley-1
958,Christian Mallard,Air Force,MWC,3,4,21,5.3,1,7.0,0,0,,0,0.0,4,21,5.3,1,,christian-mallard-1
959,Darrian McNeal*,Oregon,Pac-12,8,3,21,7.0,0,2.6,2,10,5.0,0,1.3,5,31,6.2,0,,darrian-mcneal-1
960,Devin Ross,Colorado,Pac-12,12,3,21,7.0,0,1.8,43,508,11.8,2,42.3,46,529,11.5,2,,devin-ross-2
961,Frank Darby*,Arizona State,Pac-12,10,1,21,21.0,1,2.1,9,234,26.0,2,23.4,10,255,25.5,3,,frank-darby-1
962,Isaiah Hamilton,Nevada,MWC,2,4,21,5.3,0,10.5,1,20,20.0,0,10.0,5,41,8.2,0,,isaiah-hamilton-1
963,Kayce Medlock*,SMU,American,12,8,21,2.6,0,1.8,1,30,30.0,0,2.5,9,51,5.7,0,,kayce-medlock-1
964,Mike Schmidt,Air Force,MWC,2,1,21,21.0,0,10.5,0,0,,0,0.0,1,21,21.0,0,,mike-schmidt-2
965,Ryan Burns*,Stanford,Pac-12,7,7,21,3.0,0,3.0,1,16,16.0,0,2.3,8,37,4.6,0,,ryan-burns-1
966,Collin Kilcrease*,Southern Mississippi,CUSA,12,5,20,4.0,0,1.7,1,8,8.0,0,0.7,6,28,4.7,0,,collin-kilcrease-1
967,Deondre Farrier,East Carolina,American,9,2,20,10.0,0,2.2,24,211,8.8,3,23.4,26,231,8.9,3,,deondre-farrier-1
968,Feleipe Franks,Florida,SEC,11,58,20,0.3,0,1.8,1,-4,-4.0,0,-0.4,59,16,0.3,0,,feleipe-franks-1
969,K.D. Nixon,Colorado,Pac-12,12,3,20,6.7,0,1.7,2,17,8.5,0,1.4,5,37,7.4,0,,kd-nixon-1
970,Mechane Slade*,Memphis,American,10,1,20,20.0,0,2.0,9,89,9.9,1,8.9,10,109,10.9,1,,mechane-slade-1
971,Ryan Schadler,Kansas,Big 12,12,5,20,4.0,1,1.7,21,181,8.6,0,15.1,26,201,7.7,1,,ryan-schadler-1
972,Saevion Johnson*,Fresno State,MWC,8,7,20,2.9,0,2.5,2,23,11.5,0,2.9,9,43,4.8,0,,saevion-johnson-1
973,Tyler Rogers*,New Mexico State,Sun Belt,12,76,20,0.3,7,1.7,0,0,,0,0.0,76,20,0.3,7,,tyler-rogers-1
974,Bryan Edwards*,South Carolina,SEC,13,4,19,4.8,0,1.5,64,793,12.4,5,61.0,68,812,11.9,5,,bryan-edwards-1
975,Cody White*,Michigan State,Big Ten,13,4,19,4.8,0,1.5,35,490,14.0,4,37.7,39,509,13.1,4,,cody-white-3
976,Dimetrios Mason*,Missouri,SEC,4,1,19,19.0,0,4.8,13,119,9.2,0,29.8,14,138,9.9,0,,dimetrios-mason-1
977,Jalin Buie,South Alabama,Sun Belt,10,4,19,4.8,0,1.9,0,0,,0,0.0,4,19,4.8,0,,jalin-buie-1
978,Kamari Pleasant*,Washington,Pac-12,5,5,19,3.8,0,3.8,1,20,20.0,0,4.0,6,39,6.5,0,,kamari-pleasant-1
979,Keynan Foster,UTEP,CUSA,4,2,19,9.5,0,4.8,3,23,7.7,0,5.8,5,42,8.4,0,,keynan-foster-1
980,Mike Martin*,Navy,American,1,5,19,3.8,0,19.0,0,0,,0,0.0,5,19,3.8,0,,mike-martin-9
981,Nico Evans*,Wyoming,MWC,13,11,19,1.7,0,1.5,10,70,7.0,1,5.4,21,89,4.2,1,,nico-evans-1
982,Quan Shorts*,Texas Tech,Big 12,13,2,19,9.5,0,1.5,9,109,12.1,2,8.4,11,128,11.6,2,,quan-shorts-1
983,Stan Gaudion,Hawaii,MWC,12,1,19,19.0,0,1.6,0,0,,0,0.0,1,19,19.0,0,,stan-gaudion-1
984,Tyler Byrd,Tennessee,SEC,11,2,19,9.5,0,1.7,3,27,9.0,1,2.5,5,46,9.2,1,,tyler-byrd-1
985,Amani Hooker*,Iowa,Big Ten,11,1,18,18.0,0,1.6,0,0,,0,0.0,1,18,18.0,0,,amani-hooker-1
986,Andre Baccellia*,Washington,Pac-12,8,2,18,9.0,0,2.3,16,187,11.7,0,23.4,18,205,11.4,0,,andre-baccellia-1
987,Austin Fort*,Wyoming,MWC,8,4,18,4.5,1,2.3,10,119,11.9,3,14.9,14,137,9.8,4,,austin-fort-1
988,Christian Payne*,Georgia,SEC,14,5,18,3.6,0,1.3,0,0,,0,0.0,5,18,3.6,0,,christian-payne-1
989,Kameron Duncan,Charlotte,CUSA,2,8,18,2.3,0,9.0,0,0,,0,0.0,8,18,2.3,0,,kameron-duncan-1
990,Rueben Mwehla,Idaho,Sun Belt,12,3,18,6.0,0,1.5,21,251,12.0,2,20.9,24,269,11.2,2,,rueben-mwehla-1
991,Tyrone Perkins,Syracuse,ACC,5,8,18,2.3,0,3.6,2,14,7.0,0,2.8,10,32,3.2,0,,tyrone-perkins-1
992,Zerrick Cooper*,Clemson,ACC,10,10,18,1.8,0,1.8,0,0,,0,0.0,10,18,1.8,0,,zerrick-cooper-1
993,Brad Smith*,Toledo,MAC,13,6,17,2.8,1,1.3,0,0,,0,0.0,6,17,2.8,1,,brad-smith-8
994,Calvin Ridley*,Alabama,SEC,14,2,17,8.5,0,1.2,63,967,15.3,5,69.1,65,984,15.1,5,,calvin-ridley-1
995,Dylan Thigpen,Idaho,Sun Belt,7,10,17,1.7,0,2.4,2,8,4.0,0,1.1,12,25,2.1,0,,dylan-thigpen-1
996,Grant Niemiec,Miami (OH),MAC,11,8,17,2.1,0,1.5,0,0,,0,0.0,8,17,2.1,0,,grant-niemiec-1
997,Jackson Anthrop*,Purdue,Big Ten,13,10,17,1.7,2,1.3,47,423,9.0,5,32.5,57,440,7.7,7,,jackson-anthrop-1
998,Jake Bailey*,Stanford,Pac-12,14,1,17,17.0,0,1.2,0,0,,0,0.0,1,17,17.0,0,,jake-bailey-1
999,Kalija Lipscomb,Vanderbilt,SEC,12,3,17,5.7,0,1.4,37,610,16.5,8,50.8,40,627,15.7,8,,kalija-lipscomb-1
1000,Keon Singleton,Kent State,MAC,8,8,17,2.1,0,2.1,0,0,,0,0.0,8,17,2.1,0,,keon-singleton-1
1001,Mark Chapman*,Central Michigan,MAC,13,2,17,8.5,0,1.3,59,875,14.8,5,67.3,61,892,14.6,5,,mark-chapman-2
1002,Mason Fine*,North Texas,CUSA,14,106,17,0.2,1,1.2,0,0,,0,0.0,106,17,0.2,1,,mason-fine-1
1003,Miles Strickland,Tulane,American,1,3,17,5.7,0,17.0,0,0,,0,0.0,3,17,5.7,0,,miles-strickland-1
1004,Nelson Smith*,Navy,American,12,8,17,2.1,0,1.4,0,0,,0,0.0,8,17,2.1,0,,nelson-smith-1
1005,Ross Trail,Cincinnati,American,2,6,17,2.8,0,8.5,0,0,,0,0.0,6,17,2.8,0,,ross-trail-1
1006,Tyler Johnston III*,UAB,CUSA,6,4,17,4.3,0,2.8,0,0,,0,0.0,4,17,4.3,0,,tyler-johnston-iii-1
1007,Zion Echols,California,Pac-12,9,13,17,1.3,0,1.9,5,17,3.4,0,1.9,18,34,1.9,0,,zion-echols-1
1008,Ellijah Wellman*,West Virginia,Big 12,13,5,16,3.2,0,1.2,5,36,7.2,0,2.8,10,52,5.2,0,,ellijah-wellman-1
1009,Felton Davis III*,Michigan State,Big Ten,13,1,16,16.0,0,1.2,55,776,14.1,9,59.7,56,792,14.1,9,,felton-davis-iii-1
1010,Merek Pierce*,SMU,American,1,3,16,5.3,0,16.0,0,0,,0,0.0,3,16,5.3,0,,merek-pierce-1
1011,Michael Farkas*,Ohio,MAC,13,1,16,16.0,0,1.2,0,0,,0,0.0,1,16,16.0,0,,michael-farkas-1
1012,Terrell Green,East Carolina,American,9,1,16,16.0,0,1.8,0,0,,0,0.0,1,16,16.0,0,,terrell-green-1
1013,Trevon Brown,East Carolina,American,12,2,16,8.0,0,1.3,60,1069,17.8,7,89.1,62,1085,17.5,7,,trevon-brown-1
1014,Zack Blair,Ball State,MAC,4,14,16,1.1,0,4.0,0,0,,0,0.0,14,16,1.1,0,,zack-blair-1
1015,Artice Hobbs IV*,Army,Ind,5,2,15,7.5,1,3.0,0,0,,0,0.0,2,15,7.5,1,,artice-hobbs-iv-1
1016,Austin Cantrell,Arkansas,SEC,12,4,15,3.8,1,1.3,13,85,6.5,0,7.1,17,100,5.9,1,,austin-cantrell-1
1017,Berkley Edwards*,Central Michigan,MAC,9,6,15,2.5,0,1.7,2,5,2.5,0,0.6,8,20,2.5,0,,berkley-edwards-2
1018,Brandon Powell,Florida,SEC,11,4,15,3.8,1,1.4,42,406,9.7,3,36.9,46,421,9.2,4,,brandon-powell-1
1019,Byron Pringle*,Kansas State,Big 12,12,1,15,15.0,0,1.3,30,724,24.1,6,60.3,31,739,23.8,6,,byron-pringle-1
1020,C.J. Johnson*,Wyoming,MWC,13,2,15,7.5,0,1.2,30,531,17.7,7,40.8,32,546,17.1,7,,cj-johnson-4
1021,Deon Yelder*,Western Kentucky,CUSA,12,2,15,7.5,1,1.3,52,688,13.2,7,57.3,54,703,13.0,8,,deon-yelder-1
1022,Hutch White,Texas State,Sun Belt,12,3,15,5.0,0,1.3,15,196,13.1,0,16.3,18,211,11.7,0,,hutch-white-1
1023,Jaelen Greene,Cincinnati,American,9,4,15,3.8,0,1.7,1,0,0.0,0,0.0,5,15,3.0,0,,jaelen-greene-1
1024,Jared Atkinson,Baylor,Big 12,12,2,15,7.5,0,1.3,5,73,14.6,0,6.1,7,88,12.6,0,,jared-atkinson-1
1025,Keke Coutee*,Texas Tech,Big 12,13,5,15,3.0,0,1.2,93,1429,15.4,10,109.9,98,1444,14.7,10,,keke-coutee-1
1026,Kylen Binn*,UAB,CUSA,13,3,15,5.0,0,1.2,0,0,,0,0.0,3,15,5.0,0,,kylen-binn-1
1027,Matt Lynch*,UCLA,Pac-12,1,2,15,7.5,0,15.0,0,0,,0,0.0,2,15,7.5,0,,matt-lynch-1
1028,Nick Schrage*,Army,Ind,13,1,15,15.0,0,1.2,0,0,,0,0.0,1,15,15.0,0,,nick-schrage-1
1029,Nyqwan Murray*,Florida State,ACC,12,3,15,5.0,1,1.3,40,604,15.1,4,50.3,43,619,14.4,5,,nyqwan-murray-1
1030,Parker Boehme*,Duke,ACC,13,2,15,7.5,0,1.2,0,0,,0,0.0,2,15,7.5,0,,parker-boehme-1
1031,Prather Hudson*,Georgia,SEC,14,6,15,2.5,0,1.1,0,0,,0,0.0,6,15,2.5,0,,prather-hudson-1
1032,Velus Jones Jr.*,USC,Pac-12,14,5,15,3.0,0,1.1,6,46,7.7,0,3.3,11,61,5.5,0,,velus-jones-jr-1
1033,Whop Philyor,Indiana,Big Ten,11,5,15,3.0,0,1.4,33,335,10.2,3,30.5,38,350,9.2,3,,whop-philyor-1
1034,Avante' Cox*,Wyoming,MWC,7,2,14,7.0,0,2.0,5,79,15.8,0,11.3,7,93,13.3,0,,avante-cox-1
1035,Derrick Tindal*,Wisconsin,Big Ten,14,2,14,7.0,0,1.0,0,0,,0,0.0,2,14,7.0,0,,derrick-tindal-1
1036,Devin Butler,Syracuse,ACC,12,2,14,7.0,0,1.2,33,327,9.9,1,27.3,35,341,9.7,1,,devin-butler-2
1037,D'Morea Wicks,Air Force,MWC,1,2,14,7.0,0,14.0,0,0,,0,0.0,2,14,7.0,0,,dmorea-wicks-1
1038,Jahcour Pearson*,Western Kentucky,CUSA,10,2,14,7.0,0,1.4,7,40,5.7,0,4.0,9,54,6.0,0,,jahcour-pearson-1
1039,Savon Scarver*,Utah State,MWC,13,5,14,2.8,0,1.1,11,240,21.8,1,18.5,16,254,15.9,1,,savon-scarver-1
1040,Seth Collins,Oregon State,Pac-12,3,5,14,2.8,0,4.7,12,130,10.8,1,43.3,17,144,8.5,1,,seth-collins-1
1041,Tevaris McCormick*,Troy,Sun Belt,13,5,14,2.8,0,1.1,37,421,11.4,3,32.4,42,435,10.4,3,,tevaris-mccormick-1
1042,TJ Wisham Jr.*,Army,Ind,3,2,14,7.0,0,4.7,0,0,,0,0.0,2,14,7.0,0,,tj-wisham-jr-1
1043,Tyron Johnson*,Oklahoma State,Big 12,12,2,14,7.0,0,1.2,18,293,16.3,3,24.4,20,307,15.4,3,,tyron-johnson-1
1044,Berkley Edwards*,Central Michigan,MAC,6,5,13,2.6,0,2.2,2,5,2.5,0,0.8,7,18,2.6,0,,berkley-edwards-1
1045,Cedrick Wilson Jr.*,Boise State,MWC,14,9,13,1.4,0,0.9,83,1511,18.2,7,107.9,92,1524,16.6,7,,cedrick-wilson-2
1046,Derek McLemore*,Houston,American,11,1,13,13.0,0,1.2,3,41,13.7,0,3.7,4,54,13.5,0,,derek-mclemore-1
1047,DJ Nelson*,Utah State,MWC,12,3,13,4.3,1,1.1,2,29,14.5,0,2.4,5,42,8.4,1,,dj-nelson-1
1048,Dominic Panazzolo*,Texas Tech,Big 12,13,1,13,13.0,0,1.0,0,0,,0,0.0,1,13,13.0,0,,dominic-panazzolo-1
1049,D'Wayne Eskridge,Western Michigan,MAC,12,4,13,3.3,0,1.1,30,506,16.9,3,42.2,34,519,15.3,3,,dwayne-eskridge-1
1050,Jacob Huesman*,Appalachian State,Sun Belt,2,2,13,6.5,0,6.5,0,0,,0,0.0,2,13,6.5,0,,jacob-huesman-1
1051,James Toland IV*,USC,Pac-12,9,4,13,3.3,0,1.4,0,0,,0,0.0,4,13,3.3,0,,james-toland-iv-1
1052,Joe Schopper*,Purdue,Big Ten,13,1,13,13.0,0,1.0,0,0,,0,0.0,1,13,13.0,0,,joe-schopper-1
1053,John Williams*,Memphis,American,11,2,13,6.5,0,1.2,12,145,12.1,0,13.2,14,158,11.3,0,,john-williams-16
1054,Kameron Pickett,Buffalo,MAC,3,7,13,1.9,0,4.3,1,8,8.0,0,2.7,8,21,2.6,0,,kameron-pickett-1
1055,Keith Mixon*,Mississippi State,SEC,8,2,13,6.5,0,1.6,18,275,15.3,1,34.4,20,288,14.4,1,,keith-mixon-1
1056,Malik McMorris,California,Pac-12,12,6,13,2.2,0,1.1,5,39,7.8,1,3.3,11,52,4.7,1,,malik-mcmorris-1
1057,Max Bortenschlager,Maryland,Big Ten,12,72,13,0.2,2,1.1,0,0,,0,0.0,72,13,0.2,2,,max-bortenschlager-1
1058,O'Maury Samuels*,Michigan,Big Ten,9,8,13,1.6,0,1.4,0,0,,0,0.0,8,13,1.6,0,,omaury-samuels-1
1059,Quinten Dormady,Tennessee,SEC,6,11,13,1.2,0,2.2,0,0,,0,0.0,11,13,1.2,0,,quinten-dormady-1
1060,Ronald Awatt,UTEP,CUSA,2,5,13,2.6,0,6.5,0,0,,0,0.0,5,13,2.6,0,,ronald-awatt-1
1061,Shaun Nixon*,Texas Christian,Big 12,9,4,13,3.3,0,1.4,11,113,10.3,1,12.6,15,126,8.4,1,,shaun-nixon-1
1062,Westin Elliott*,Louisiana Tech,CUSA,4,1,13,13.0,0,3.3,0,0,,0,0.0,1,13,13.0,0,,westin-elliott-1
1063,Will Eason*,North Carolina State,ACC,1,2,13,6.5,0,13.0,0,0,,0,0.0,2,13,6.5,0,,will-eason-1
1064,Armond Weh-Weh*,Arkansas State,Sun Belt,2,2,12,6.0,0,6.0,0,0,,0,0.0,2,12,6.0,0,,armond-weh-weh-1
1065,Chase Litton*,Marshall,CUSA,13,35,12,0.3,1,0.9,0,0,,0,0.0,35,12,0.3,1,,chase-litton-1
1066,Eugene Brazley,Ole Miss,SEC,5,6,12,2.0,0,2.4,0,0,,0,0.0,6,12,2.0,0,,eugene-brazley-1
1067,Garrett Johnson*,Kentucky,SEC,13,2,12,6.0,0,0.9,48,539,11.2,2,41.5,50,551,11.0,2,,garrett-johnson-3
1068,Jalen Guyton*,North Texas,CUSA,13,3,12,4.0,0,0.9,49,775,15.8,9,59.6,52,787,15.1,9,,jalen-guyton-1
1069,James Washington*,Oklahoma State,Big 12,13,3,12,4.0,1,0.9,74,1549,20.9,13,119.2,77,1561,20.3,14,AA,james-washington-5
1070,Kyle Banks*,Middle Tennessee State,CUSA,7,8,12,1.5,0,1.7,0,0,,0,0.0,8,12,1.5,0,,kyle-banks-1
1071,Marcus Gaines*,Louisiana Tech,CUSA,4,1,12,12.0,0,3.0,5,118,23.6,0,29.5,6,130,21.7,0,,marcus-gaines-1
1072,Phillip Howard,Minnesota,Big Ten,11,5,12,2.4,0,1.1,11,132,12.0,0,12.0,16,144,9.0,0,,phillip-howard-1
1073,Robert Foster*,Alabama,SEC,14,1,12,12.0,0,0.9,14,174,12.4,1,12.4,15,186,12.4,1,,robert-foster-1
1074,Calvin Tyler Jr.,Oregon State,Pac-12,8,3,11,3.7,0,1.4,0,0,,0,0.0,3,11,3.7,0,,calvin-tyler-jr-1
1075,Chase Middleton*,Georgia State,Sun Belt,11,1,11,11.0,0,1.0,0,0,,0,0.0,1,11,11.0,0,,chase-middleton-1
1076,Cole Moos,Kansas,Big 12,12,1,11,11.0,0,0.9,0,0,,0,0.0,1,11,11.0,0,,cole-moos-1
1077,Colton Parton,Air Force,MWC,1,4,11,2.8,0,11.0,0,0,,0,0.0,4,11,2.8,0,,colton-parton-1
1078,Conor Rhoda,Minnesota,Big Ten,7,18,11,0.6,0,1.6,0,0,,0,0.0,18,11,0.6,0,,conor-rhoda-1
1079,Danzel Mckinley-Lewis*,Toledo,MAC,14,1,11,11.0,0,0.8,23,319,13.9,3,22.8,24,330,13.8,3,,danzel-mckinley-lewis-1
1080,Dredrick Snelson*,UCF,American,13,2,11,5.5,1,0.8,46,695,15.1,8,53.5,48,706,14.7,9,,dredrick-snelson-1
1081,Fred Trevillion*,San Diego State,MWC,13,3,11,3.7,0,0.8,12,327,27.3,2,25.2,15,338,22.5,2,,fred-trevillion-1
1082,Hunter Rison*,Michigan State,Big Ten,12,3,11,3.7,0,0.9,19,224,11.8,0,18.7,22,235,10.7,0,,hunter-rison-1
1083,Kailon Carter*,UAB,CUSA,4,4,11,2.8,0,2.8,4,18,4.5,0,4.5,8,29,3.6,0,,kailon-carter-1
1084,Logan Bonner*,Arkansas State,Sun Belt,4,7,11,1.6,0,2.8,0,0,,0,0.0,7,11,1.6,0,,logan-bonner-1
1085,Mique Juarez*,UCLA,Pac-12,12,1,11,11.0,0,0.9,0,0,,0,0.0,1,11,11.0,0,,mique-juarez-1
1086,Nick Easley*,Iowa,Big Ten,13,2,11,5.5,0,0.8,51,530,10.4,4,40.8,53,541,10.2,4,,nick-easley-1
1087,Noah Igbinoghene*,Auburn,SEC,14,1,11,11.0,0,0.8,6,24,4.0,0,1.7,7,35,5.0,0,,noah-igbinoghene-1
1088,Ra'Quan Bennett,Coastal Carolina,Sun Belt,6,1,11,11.0,0,1.8,0,0,,0,0.0,1,11,11.0,0,,raquan-bennett-1
1089,Russell Booze,Nevada,MWC,6,4,11,2.8,0,1.8,0,0,,0,0.0,4,11,2.8,0,,russell-booze-1
1090,T'Qele Holmes,Coastal Carolina,Sun Belt,10,1,11,11.0,0,1.1,0,0,,0,0.0,1,11,11.0,0,,tqele-holmes-1
