Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
916,Conner Lillig,Illinois,Big Ten,3,3,14,4.7,0,4.7,0,0,,0,0.0,3,14,4.7,0,,conner-lillig-1
917,Jalen McMillan,Washington,Pac-12,3,2,14,7.0,0,4.7,1,16,16.0,0,5.3,3,30,10.0,0,,jalen-mcmillan-1
918,J.J. Pegues,Auburn,SEC,11,5,14,2.8,0,1.3,7,57,8.1,0,5.2,12,71,5.9,0,,jj-pegues-1
919,Mac Jones,Alabama,SEC,13,35,14,0.4,1,1.1,1,-8,-8.0,0,-0.6,36,6,0.2,1,H-3AA,mac-jones-1
920,Marcus Crowley,Ohio State,Big Ten,4,6,14,2.3,0,3.5,1,4,4.0,0,1.0,7,18,2.6,0,,marcus-crowley-1
921,Oscar Bradburn,Virginia Tech,ACC,10,1,14,14.0,0,1.4,0,0,,0,0.0,1,14,14.0,0,,oscar-bradburn-1
922,Tanner Wiggins,Louisiana,Sun Belt,10,1,14,14.0,0,1.4,0,0,,0,0.0,1,14,14.0,0,,tanner-wiggins-1
923,Trevon Bradford,Oregon State,Pac-12,5,2,14,7.0,0,2.8,24,239,10.0,1,47.8,26,253,9.7,1,,trevon-bradford-1
924,Willie Johnson,Marshall,CUSA,8,4,14,3.5,0,1.8,18,268,14.9,2,33.5,22,282,12.8,2,,willie-johnson-5
925,Ben Wooldridge,Fresno State,MWC,2,2,13,6.5,0,6.5,0,0,,0,0.0,2,13,6.5,0,,ben-wooldridge-1
926,Brandon Wright,Michigan State,Big Ten,6,6,13,2.2,0,2.2,1,13,13.0,0,2.2,7,26,3.7,0,,brandon-wright-4
927,Bryce Williams,Minnesota,Big Ten,3,5,13,2.6,0,4.3,2,13,6.5,0,4.3,7,26,3.7,0,,bryce-williams-4
928,Demarcus Jones,Southern Mississippi,CUSA,10,4,13,3.3,0,1.3,29,265,9.1,1,26.5,33,278,8.4,1,,demarcus-jones-4
929,Jacob Zeno,Baylor,Big 12,1,4,13,3.3,0,13.0,0,0,,0,0.0,4,13,3.3,0,,jacob-zeno-1
930,Jensen Jones,Air Force,MWC,1,2,13,6.5,0,13.0,0,0,,0,0.0,2,13,6.5,0,,jensen-jones-1
931,Josh Mays,Troy,Sun Belt,8,4,13,3.3,0,1.6,0,0,,0,0.0,4,13,3.3,0,,josh-mays-1
932,Kamal Gray,Temple,American,1,2,13,6.5,0,13.0,0,0,,0,0.0,2,13,6.5,0,,kamal-gray-1
933,Micah Davis,Air Force,MWC,4,1,13,13.0,0,3.3,0,0,,0,0.0,1,13,13.0,0,,micah-davis-1
934,Mike Harley,Miami (FL),ACC,11,2,13,6.5,0,1.2,57,799,14.0,7,72.6,59,812,13.8,7,,mike-harley-1
935,Nathan Tilford,Arizona,Pac-12,1,2,13,6.5,0,13.0,0,0,,0,0.0,2,13,6.5,0,,nathan-tilford-1
936,Noah Cain,Penn State,Big Ten,1,3,13,4.3,0,13.0,0,0,,0,0.0,3,13,4.3,0,,noah-cain-1
937,Prather Hudson,Georgia,SEC,10,3,13,4.3,0,1.3,0,0,,0,0.0,3,13,4.3,0,,prather-hudson-1
938,Seth Paige,Georgia State,Sun Belt,1,5,13,2.6,0,13.0,1,8,8.0,0,8.0,6,21,3.5,0,,seth-paige-1
939,Bobby Wooden,New Mexico,MWC,7,4,12,3.0,0,1.7,8,42,5.3,0,6.0,12,54,4.5,0,,bobby-wooden-1
940,Clay Markoff,Washington State,Pac-12,4,4,12,3.0,0,3.0,1,7,7.0,0,1.8,5,19,3.8,0,,clay-markoff-1
941,De'Corian Clark,UTSA,CUSA,11,1,12,12.0,0,1.1,8,58,7.3,1,5.3,9,70,7.8,1,,decorian-clark-1
942,Demario McCall,Ohio State,Big Ten,6,1,12,12.0,0,2.0,1,27,27.0,0,4.5,2,39,19.5,0,,demario-mccall-1
943,Elieyzay Anderson,New Mexico State,Ind,1,5,12,2.4,0,12.0,0,0,,0,0.0,5,12,2.4,0,,elieyzay-anderson-1
944,Hunter Dekkers,Iowa State,Big 12,3,3,12,4.0,1,4.0,0,0,,0,0.0,3,12,4.0,1,,hunter-dekkers-1
945,Jaylen Waddle,Alabama,SEC,6,3,12,4.0,0,2.0,28,591,21.1,4,98.5,31,603,19.5,4,,jaylen-waddle-1
946,Mark Pope,Miami (FL),ACC,11,1,12,12.0,0,1.1,33,403,12.2,2,36.6,34,415,12.2,2,,mark-pope-1
947,Perris Jones,Virginia,ACC,10,3,12,4.0,0,1.2,2,3,1.5,0,0.3,5,15,3.0,0,,perris-jones-1
948,Reggie Love III,Illinois,Big Ten,7,10,12,1.2,0,1.7,0,0,,0,0.0,10,12,1.2,0,,reggie-love-iii-1
949,Sam Kenerson,Georgia Southern,Sun Belt,4,2,12,6.0,0,3.0,0,0,,0,0.0,2,12,6.0,0,,sam-kenerson-1
950,Seth Keller,Texas State,Sun Belt,10,1,12,12.0,1,1.2,0,0,,0,0.0,1,12,12.0,1,,seth-keller-1
951,Terrell Brown,Houston,American,4,4,12,3.0,0,3.0,0,0,,0,0.0,4,12,3.0,0,,terrell-brown-3
952,Zahir Swann,Central Michigan,MAC,4,1,12,12.0,0,3.0,0,0,,0,0.0,1,12,12.0,0,,zahir-swann-1
953,A'Montae Spivey,Arkansas,SEC,5,4,11,2.8,0,2.2,0,0,,0,0.0,4,11,2.8,0,,amontae-spivey-1
954,Bryce Carpenter,Coastal Carolina,Sun Belt,8,4,11,2.8,0,1.4,2,18,9.0,0,2.3,6,29,4.8,0,,bryce-carpenter-1
955,Davis Brin,Tulsa,American,2,4,11,2.8,1,5.5,0,0,,0,0.0,4,11,2.8,1,,davis-brin-1
956,Hudson Card,Texas,Big 12,2,4,11,2.8,0,5.5,0,0,,0,0.0,4,11,2.8,0,,hudson-card-1
957,Jake Smith,Texas,Big 12,7,2,11,5.5,0,1.6,23,294,12.8,3,42.0,25,305,12.2,3,,jake-smith-7
958,Ja'khi Douglas,Florida State,ACC,8,6,11,1.8,0,1.4,7,116,16.6,2,14.5,13,127,9.8,2,,jakhi-douglas-1
959,Jalen Nailor,Michigan State,Big Ten,7,2,11,5.5,0,1.6,26,515,19.8,4,73.6,28,526,18.8,4,,jalen-nailor-1
960,Jonathan Barna,Ohio,MAC,1,8,11,1.4,0,11.0,0,0,,0,0.0,8,11,1.4,0,,jonathan-barna-1
961,Justin Rogers,Nevada-Las Vegas,MWC,3,10,11,1.1,0,3.7,0,0,,0,0.0,10,11,1.1,0,,justin-rogers-3
962,Karmi Mackey,Eastern Michigan,MAC,1,3,11,3.7,0,11.0,1,12,12.0,0,12.0,4,23,5.8,0,,karmi-mackey-1
963,Kentrel Bullock,Ole Miss,SEC,6,2,11,5.5,0,1.8,0,0,,0,0.0,2,11,5.5,0,,kentrel-bullock-1
964,Kyron Cumby,Illinois,Big Ten,5,2,11,5.5,0,2.2,3,16,5.3,0,3.2,5,27,5.4,0,,kyron-cumby-1
965,Nick Patti,Pitt,ACC,2,7,11,1.6,2,5.5,0,0,,0,0.0,7,11,1.6,2,,nick-patti-3
966,Nikko Remigio,California,Pac-12,4,3,11,3.7,0,2.8,10,90,9.0,2,22.5,13,101,7.8,2,,nikko-remigio-1
967,Stefan Cobbs,Boise State,MWC,7,2,11,5.5,0,1.6,4,72,18.0,0,10.3,6,83,13.8,0,,stefan-cobbs-1
968,Tahj Washington,Memphis,American,11,4,11,2.8,1,1.0,43,743,17.3,6,67.5,47,754,16.0,7,,tahj-washington-1
969,Aidan Robbins,Louisville,ACC,7,5,10,2.0,0,1.4,0,0,,0,0.0,5,10,2.0,0,,aidan-robbins-1
970,Andrew Parchment,Kansas,Big 12,8,1,10,10.0,0,1.3,24,197,8.2,2,24.6,25,207,8.3,2,,andrew-parchment-1
971,A'varius Sparrow,West Virginia,Big 12,6,3,10,3.3,0,1.7,0,0,,0,0.0,3,10,3.3,0,,avarius-sparrow-1
972,Cammon Cooper,Washington State,Pac-12,2,4,10,2.5,0,5.0,0,0,,0,0.0,4,10,2.5,0,,cammon-cooper-1
973,Jordan Myers,Rice,CUSA,5,9,10,1.1,1,2.0,24,209,8.7,1,41.8,33,219,6.6,2,,jordan-myers-1
974,Kenyon Oblad,Nevada-Las Vegas,MWC,1,2,10,5.0,0,10.0,0,0,,0,0.0,2,10,5.0,0,,kenyon-oblad-1
975,KeSean Carter,Texas Tech,Big 12,6,1,10,10.0,0,1.7,30,290,9.7,4,48.3,31,300,9.7,4,,kesean-carter-1
976,Luke Grimm,Kansas,Big 12,6,3,10,3.3,0,1.7,19,255,13.4,2,42.5,22,265,12.0,2,,luke-grimm-1
977,Patrick O'Brien,Colorado State,MWC,4,23,10,0.4,2,2.5,0,0,,0,0.0,23,10,0.4,2,,patrick-obrien-1
978,Brandon Hayes,Southern Mississippi,CUSA,7,1,9,9.0,0,1.3,8,59,7.4,0,8.4,9,68,7.6,0,,brandon-hayes-2
979,Bryan Thompson,Utah,Pac-12,5,1,9,9.0,1,1.8,9,187,20.8,1,37.4,10,196,19.6,2,,bryan-thompson-1
980,Chad Magyar,Nevada-Las Vegas,MWC,3,2,9,4.5,0,3.0,0,0,,0,0.0,2,9,4.5,0,,chad-magyar-1
981,D'ionte Smith,Missouri,SEC,8,1,9,9.0,0,1.1,8,65,8.1,0,8.1,9,74,8.2,0,,dionte-smith-1
982,Gunnar Holmberg,Duke,ACC,6,23,9,0.4,1,1.5,0,0,,0,0.0,23,9,0.4,1,,gunnar-holmberg-1
983,Isaiah Hamilton,San Jose State,MWC,8,1,9,9.0,0,1.1,13,206,15.8,2,25.8,14,215,15.4,2,,isaiah-hamilton-2
984,Jalen Virgil,Appalachian State,Sun Belt,9,1,9,9.0,0,1.0,22,225,10.2,3,25.0,23,234,10.2,3,,jalen-virgil-1
985,James Smith,Cincinnati,American,10,1,9,9.0,0,0.9,0,0,,0,0.0,1,9,9.0,0,,james-smith-8
986,Jesiah Irish,Oregon State,Pac-12,6,1,9,9.0,0,1.5,0,0,,0,0.0,1,9,9.0,0,,jesiah-irish-1
987,Jordan Kress,New Mexico,MWC,4,2,9,4.5,0,2.3,12,224,18.7,2,56.0,14,233,16.6,2,,jordan-kress-1
988,Jordan Kress,New Mexico,MWC,4,2,9,4.5,0,2.3,12,224,18.7,2,56.0,14,233,16.6,2,,jordan-kress-2
989,Josh Adkins,UTSA,CUSA,5,2,9,4.5,0,1.8,0,0,,0,0.0,2,9,4.5,0,,josh-adkins-1
990,Justin Lockhart,Nevada,MWC,9,1,9,9.0,0,1.0,27,241,8.9,2,26.8,28,250,8.9,2,,justin-lockhart-1
991,Kai Money,Texas,Big 12,10,1,9,9.0,0,0.9,10,76,7.6,1,7.6,11,85,7.7,1,,kai-money-1
992,Kendric Pryor,Wisconsin,Big Ten,3,2,9,4.5,0,3.0,8,119,14.9,0,39.7,10,128,12.8,0,,kendric-pryor-1
993,Myron Mitchell,UAB,CUSA,9,1,9,9.0,0,1.0,29,436,15.0,3,48.4,30,445,14.8,3,,myron-mitchell-1
994,Roman Wilson,Michigan,Big Ten,6,1,9,9.0,0,1.5,9,122,13.6,1,20.3,10,131,13.1,1,,roman-wilson-1
995,Takulve Williams,Kansas,Big 12,6,1,9,9.0,0,1.5,19,95,5.0,0,15.8,20,104,5.2,0,,takulve-williams-1
996,Wayne Toussant,Louisiana Tech,CUSA,10,1,9,9.0,0,0.9,14,186,13.3,2,18.6,15,195,13.0,2,,wayne-toussant-1
997,Amad Anderson Jr.,Purdue,Big Ten,5,1,8,8.0,0,1.6,5,19,3.8,0,3.8,6,27,4.5,0,,amad-anderson-jr-1
998,Ay'Juan Marshall,Army,Ind,9,6,8,1.3,0,0.9,0,0,,0,0.0,6,8,1.3,0,,ayjuan-marshall-1
999,Brad Anderson,Middle Tennessee State,CUSA,9,2,8,4.0,0,0.9,6,60,10.0,0,6.7,8,68,8.5,0,,brad-anderson-3
1000,Braden Lenzy,Notre Dame,ACC,7,3,8,2.7,0,1.1,7,63,9.0,1,9.0,10,71,7.1,1,,braden-lenzy-1
1001,Brandon Thomas,Memphis,American,4,2,8,4.0,0,2.0,0,0,,0,0.0,2,8,4.0,0,,brandon-thomas-5
1002,Champ Flemings,Oregon State,Pac-12,5,1,8,8.0,0,1.6,10,107,10.7,0,21.4,11,115,10.5,0,,champ-flemings-1
1003,Dylan Downing,Nevada-Las Vegas,MWC,2,3,8,2.7,0,4.0,2,8,4.0,0,4.0,5,16,3.2,0,,dylan-downing-2
1004,Jacob Huesman,Appalachian State,Sun Belt,6,1,8,8.0,1,1.3,0,0,,0,0.0,1,8,8.0,1,,jacob-huesman-1
1005,Jafar Armstrong,Notre Dame,ACC,4,17,8,0.5,1,2.0,3,38,12.7,0,9.5,20,46,2.3,1,,jafar-armstrong-1
1006,Jafar Armstrong,Notre Dame,ACC,12,17,8,0.5,1,0.7,3,38,12.7,0,3.2,20,46,2.3,1,,jafar-armstrong-2
1007,Jose Barbon,Temple,American,5,1,8,8.0,0,1.6,8,82,10.3,0,16.4,9,90,10.0,0,,jose-barbon-1
1008,Josh Kelly,Fresno State,MWC,6,2,8,4.0,1,1.3,22,330,15.0,1,55.0,24,338,14.1,2,,josh-kelly-2
1009,Justus Woods,Stanford,Pac-12,4,4,8,2.0,0,2.0,0,0,,0,0.0,4,8,2.0,0,,justus-woods-1
1010,Maasai Maynor,Navy,American,1,1,8,8.0,0,8.0,0,0,,0,0.0,1,8,8.0,0,,maasai-maynor-1
1011,Malik Washington,Northwestern,Big Ten,5,1,8,8.0,0,1.6,5,51,10.2,0,10.2,6,59,9.8,0,,malik-washington-1
1012,Mark Walker,Navy,American,10,5,8,1.6,0,0.8,13,175,13.5,0,17.5,18,183,10.2,0,,mark-walker-5
1013,Matlin Marshall,Georgia State,Sun Belt,10,3,8,2.7,0,0.8,3,39,13.0,0,3.9,6,47,7.8,0,,matlin-marshall-1
1014,Nate McCollum,Georgia Tech,ACC,6,2,8,4.0,0,1.3,2,15,7.5,0,2.5,4,23,5.8,0,,nate-mccollum-1
1015,Quadraiz Wadley,UTEP,CUSA,1,3,8,2.7,0,8.0,0,0,,0,0.0,3,8,2.7,0,,quadraiz-wadley-1
1016,Talmage Gunther,BYU,Ind,12,2,8,4.0,0,0.7,0,0,,0,0.0,2,8,4.0,0,,talmage-gunther-1
1017,Tanner McGee,South Alabama,Sun Belt,2,4,8,2.0,0,4.0,0,0,,0,0.0,4,8,2.0,0,,tanner-mcgee-1
1018,Whop Philyor,Indiana,Big Ten,8,1,8,8.0,0,1.0,54,495,9.2,3,61.9,55,503,9.1,3,,whop-philyor-1
1019,Zakhari Franklin,UTSA,CUSA,10,1,8,8.0,0,0.8,49,694,14.2,7,69.4,50,702,14.0,7,,zakhari-franklin-1
1020,Alex Padilla,Iowa,Big Ten,2,2,7,3.5,0,3.5,0,0,,0,0.0,2,7,3.5,0,,alex-padilla-1
1021,Ben Ballard,Texas,Big 12,1,1,7,7.0,0,7.0,0,0,,0,0.0,1,7,7.0,0,,ben-ballard-1
1022,Cade McNamara,Michigan,Big Ten,4,5,7,1.4,1,1.8,0,0,,0,0.0,5,7,1.4,1,,cade-mcnamara-1
1023,Chance Lovertich,South Alabama,Sun Belt,6,19,7,0.4,0,1.2,0,0,,0,0.0,19,7,0.4,0,,chance-lovertich-1
1024,Christian Singleton,Western Michigan,MAC,1,2,7,3.5,1,7.0,0,0,,0,0.0,2,7,3.5,1,,christian-singleton-1
1025,Dashaun Jerkins,Vanderbilt,SEC,8,1,7,7.0,0,0.9,0,0,,0,0.0,1,7,7.0,0,,dashaun-jerkins-1
1026,Devin Leary,North Carolina State,ACC,4,19,7,0.4,0,1.8,0,0,,0,0.0,19,7,0.4,0,,devin-leary-1
1027,Jackson He,Arizona State,Pac-12,2,4,7,1.8,1,3.5,0,0,,0,0.0,4,7,1.8,1,,jackson-he-2
1028,Jared Cole,Massachusetts,Ind,4,12,7,0.6,0,1.8,2,13,6.5,0,3.3,14,20,1.4,0,,jared-cole-1
1029,Josh Coltrin,Tulane,American,1,2,7,3.5,0,7.0,0,0,,0,0.0,2,7,3.5,0,,josh-coltrin-1
1030,Josh Fleeks,Baylor,Big 12,8,5,7,1.4,0,0.9,21,181,8.6,1,22.6,26,188,7.2,1,,josh-fleeks-1
1031,Kyle Toole,Troy,Sun Belt,1,2,7,3.5,0,7.0,0,0,,0,0.0,2,7,3.5,0,,kyle-toole-1
1032,Logan Ammons,Tulane,American,2,1,7,7.0,0,3.5,0,0,,0,0.0,1,7,7.0,0,,logan-ammons-1
1033,Michael Kern,Wake Forest,ACC,5,8,7,0.9,0,1.4,0,0,,0,0.0,8,7,0.9,0,,michael-kern-1
1034,Milan Tucker,Appalachian State,Sun Belt,11,1,7,7.0,0,0.6,2,11,5.5,0,1.0,3,18,6.0,0,,milan-tucker-1
1035,Nate Jefferson,Florida International,CUSA,5,1,7,7.0,1,1.4,6,68,11.3,1,13.6,7,75,10.7,2,,nate-jefferson-1
1036,Roderic Burns,North Texas,CUSA,9,1,7,7.0,0,0.8,12,161,13.4,0,17.9,13,168,12.9,0,,roderic-burns-1
1037,Seth Green,Minnesota,Big Ten,7,9,7,0.8,2,1.0,3,38,12.7,0,5.4,12,45,3.8,2,,seth-green-1
1038,Tank Smith,Penn State,Big Ten,1,1,7,7.0,0,7.0,0,0,,0,0.0,1,7,7.0,0,,tank-smith-1
1039,Tylan Wallace,Oklahoma State,Big 12,10,1,7,7.0,0,0.7,59,922,15.6,6,92.2,60,929,15.5,6,,tylan-wallace-1
1040,Wesley Kommer,Nevada,MWC,6,1,7,7.0,0,1.2,0,0,,0,0.0,1,7,7.0,0,,wesley-kommer-1
1041,Willie Taggart Jr.,Florida Atlantic,CUSA,7,6,7,1.2,0,1.0,2,14,7.0,0,2.0,8,21,2.6,0,,willie-taggart-jr-1
1042,Ben Williams,Appalachian State,Sun Belt,1,2,6,3.0,0,6.0,0,0,,0,0.0,2,6,3.0,0,,ben-williams-4
1043,BJ Busbee,San Diego State,MWC,8,1,6,6.0,0,0.8,7,49,7.0,0,6.1,8,55,6.9,0,,bj-busbee-1
1044,Cameron Fleming,Memphis,American,1,1,6,6.0,0,6.0,0,0,,0,0.0,1,6,6.0,0,,cameron-fleming-2
1045,Dante Cephas,Kent State,MAC,4,1,6,6.0,0,1.5,11,136,12.4,0,34.0,12,142,11.8,0,,dante-cephas-1
1046,DeVonta Smith,Alabama,SEC,13,4,6,1.5,1,0.5,117,1856,15.9,23,142.8,121,1862,15.4,24,H-1MaxwellAACamp,devonta-smith-1
1047,Drew Lisk,Utah,Pac-12,1,1,6,6.0,0,6.0,0,0,,0,0.0,1,6,6.0,0,,drew-lisk-1
1048,Isaiah Sanders,Stanford,Pac-12,2,3,6,2.0,2,3.0,0,0,,0,0.0,3,6,2.0,2,,isaiah-sanders-1
1049,Isaiah Wooden,Kent State,MAC,3,1,6,6.0,0,2.0,4,94,23.5,1,31.3,5,100,20.0,1,,isaiah-wooden-1
1050,Jarrett Guest,Coastal Carolina,Sun Belt,1,1,6,6.0,0,6.0,0,0,,0,0.0,1,6,6.0,0,,jarrett-guest-1
1051,Jawaun Johnson,Louisiana Tech,CUSA,7,1,6,6.0,0,0.9,14,162,11.6,2,23.1,15,168,11.2,2,,jawaun-johnson-1
1052,Jimmy Holiday,Tennessee,SEC,8,1,6,6.0,0,0.8,0,0,,0,0.0,1,6,6.0,0,,jimmy-holiday-1
1053,Kyle Williams,Nevada-Las Vegas,MWC,6,2,6,3.0,0,1.0,35,426,12.2,2,71.0,37,432,11.7,2,,kyle-williams-11
1054,Leka Lotulelei,San Diego State,MWC,6,1,6,6.0,0,1.0,0,0,,0,0.0,1,6,6.0,0,,leka-lotulelei-1
1055,Marcus Cisco,Northwestern,Big Ten,1,3,6,2.0,0,6.0,0,0,,0,0.0,3,6,2.0,0,,marcus-cisco-1
1056,Mike Diliello,Middle Tennessee State,CUSA,1,2,6,3.0,0,6.0,0,0,,0,0.0,2,6,3.0,0,,mike-diliello-1
1057,Randle Jones,Temple,American,5,2,6,3.0,0,1.2,31,370,11.9,2,74.0,33,376,11.4,2,,randle-jones-1
1058,Shi Smith,South Carolina,SEC,9,6,6,1.0,0,0.7,57,633,11.1,4,70.3,63,639,10.1,4,,shi-smith-1
1059,Stanley Berryhill III,Arizona,Pac-12,5,1,6,6.0,0,1.2,23,227,9.9,3,45.4,24,233,9.7,3,,stanley-berryhill-iii-1
1060,Tanner Kuljian,San Diego State,MWC,8,1,6,6.0,0,0.8,0,0,,0,0.0,1,6,6.0,0,,tanner-kuljian-1
1061,Will Spiers,Clemson,ACC,12,1,6,6.0,0,0.5,0,0,,0,0.0,1,6,6.0,0,,will-spiers-1
1062,Anthony Williams Jr.,Michigan State,Big Ten,2,4,5,1.3,0,2.5,1,5,5.0,0,2.5,5,10,2.0,0,,anthony-williams-jr-1
1063,Brady Schipper,Wisconsin,Big Ten,3,4,5,1.3,0,1.7,1,6,6.0,0,2.0,5,11,2.2,0,,brady-schipper-1
1064,Daniel Jones,Navy,American,1,1,5,5.0,0,5.0,0,0,,0,0.0,1,5,5.0,0,,daniel-jones-5
1065,Darion Anderson,Georgia Southern,Sun Belt,12,1,5,5.0,0,0.4,8,92,11.5,0,7.7,9,97,10.8,0,,darion-anderson-1
1066,Devin Jennings,Wyoming,MWC,6,2,5,2.5,0,0.8,1,7,7.0,0,1.2,3,12,4.0,0,,devin-jennings-1
1067,D.J. Taylor,Arizona State,Pac-12,3,2,5,2.5,0,1.7,1,2,2.0,0,0.7,3,7,2.3,0,,dj-taylor-3
1068,Emeka Emezie,North Carolina State,ACC,12,1,5,5.0,0,0.4,47,738,15.7,5,61.5,48,743,15.5,5,,emeka-emezie-1
1069,Giles Jackson,Michigan,Big Ten,5,2,5,2.5,0,1.0,15,167,11.1,0,33.4,17,172,10.1,0,,giles-jackson-1
1070,Jack Dunn,Wisconsin,Big Ten,6,4,5,1.3,0,0.8,28,255,9.1,1,42.5,32,260,8.1,1,,jack-dunn-1
1071,Jack Dunn,Wisconsin,Big Ten,6,4,5,1.3,0,0.8,28,255,9.1,1,42.5,32,260,8.1,1,,jack-dunn-2
1072,Jacob Sirmon,Washington,Pac-12,1,2,5,2.5,0,5.0,0,0,,0,0.0,2,5,2.5,0,,jacob-sirmon-1
1073,Jarrett Smith,Texas,Big 12,2,2,5,2.5,0,2.5,0,0,,0,0.0,2,5,2.5,0,,jarrett-smith-1
1074,Jaylon Armstead,San Diego State,MWC,1,1,5,5.0,0,5.0,0,0,,0,0.0,1,5,5.0,0,,jaylon-armstead-1
1075,Jelani Woods,Oklahoma State,Big 12,10,1,5,5.0,0,0.5,8,129,16.1,1,12.9,9,134,14.9,1,,jelani-woods-1
1076,K.D. Nixon,Colorado,Pac-12,4,1,5,5.0,0,1.3,15,132,8.8,0,33.0,16,137,8.6,0,,kd-nixon-1
1077,Ma'jon Wright,Arizona,Pac-12,5,1,5,5.0,0,1.0,15,176,11.7,1,35.2,16,181,11.3,1,,majon-wright-1
1078,Malik Jackson,Louisiana-Monroe,Sun Belt,10,1,5,5.0,0,0.5,23,189,8.2,4,18.9,24,194,8.1,4,,malik-jackson-6
1079,Matt Duncan,Temple,American,1,4,5,1.3,0,5.0,0,0,,0,0.0,4,5,1.3,0,,matt-duncan-1
1080,Matt Robinson,Illinois,Big Ten,2,4,5,1.3,0,2.5,0,0,,0,0.0,4,5,1.3,0,,matt-robinson-6
1081,Melquan Stovall,Nevada,MWC,9,2,5,2.5,0,0.6,33,250,7.6,0,27.8,35,255,7.3,0,,melquan-stovall-1
1082,Mitchell Tinsley,Western Kentucky,CUSA,12,1,5,5.0,0,0.4,43,377,8.8,4,31.4,44,382,8.7,4,,mitchell-tinsley-1
1083,Parker Christensen,Wyoming,MWC,6,1,5,5.0,0,0.8,2,28,14.0,0,4.7,3,33,11.0,0,,parker-christensen-1
1084,Peyton Matocha,Miami (FL),ACC,1,2,5,2.5,0,5.0,0,0,,0,0.0,2,5,2.5,0,,peyton-matocha-1
1085,Rakim Jarrett,Maryland,Big Ten,4,1,5,5.0,0,1.3,17,252,14.8,2,63.0,18,257,14.3,2,,rakim-jarrett-1
1086,Rhett Rodriguez,Arizona,Pac-12,1,1,5,5.0,0,5.0,0,0,,0,0.0,1,5,5.0,0,,rhett-rodriguez-1
1087,Taylor Morin,Wake Forest,ACC,9,2,5,2.5,0,0.6,32,405,12.7,3,45.0,34,410,12.1,3,,taylor-morin-1
1088,Tez Johnson,Troy,Sun Belt,11,1,5,5.0,0,0.5,18,211,11.7,0,19.2,19,216,11.4,0,,tez-johnson-1
1089,Bruce Jordan-Swilling,Georgia Tech,ACC,8,4,4,1.0,0,0.5,0,0,,0,0.0,4,4,1.0,0,,bruce-jordan-swilling-1
1090,Bryce Miller,South Florida,American,9,1,4,4.0,0,0.4,33,327,9.9,3,36.3,34,331,9.7,3,,bryce-miller-1
1091,Challen Faamatau,Maryland,Big Ten,3,1,4,4.0,0,1.3,1,8,8.0,0,2.7,2,12,6.0,0,,challen-faamatau-1
1092,Chase Wester,BYU,Ind,1,1,4,4.0,0,4.0,0,0,,0,0.0,1,4,4.0,0,,chase-wester-1
1093,Connor Genal,New Mexico,MWC,2,1,4,4.0,0,2.0,0,0,,0,0.0,1,4,4.0,0,,connor-genal-1
1094,CT Thomas,Boise State,MWC,7,4,4,1.0,0,0.6,20,347,17.4,2,49.6,24,351,14.6,2,,ct-thomas-1
1095,Deven Thompkins,Utah State,MWC,4,2,4,2.0,0,1.0,20,214,10.7,1,53.5,22,218,9.9,1,,deven-thompkins-1
1096,Drew Pyne,Notre Dame,ACC,4,1,4,4.0,0,1.0,0,0,,0,0.0,1,4,4.0,0,,drew-pyne-1
1097,Dylan McDuffie,Buffalo,MAC,3,1,4,4.0,0,1.3,0,0,,0,0.0,1,4,4.0,0,,dylan-mcduffie-1
1098,Elijah Jones,Kansas,Big 12,9,1,4,4.0,0,0.4,0,0,,0,0.0,1,4,4.0,0,,elijah-jones-5
1099,Evan Prater,Cincinnati,American,1,2,4,2.0,0,4.0,0,0,,0,0.0,2,4,2.0,0,,evan-prater-1
1100,Garrett Dzuro,Massachusetts,Ind,3,12,4,0.3,0,1.3,0,0,,0,0.0,12,4,0.3,0,,garrett-dzuro-1
1101,Jackson Sirmon,Washington,Pac-12,4,1,4,4.0,0,1.0,0,0,,0,0.0,1,4,4.0,0,,jackson-sirmon-1
1102,JT Shrout,Tennessee,SEC,4,8,4,0.5,0,1.0,0,0,,0,0.0,8,4,0.5,0,,jt-shrout-1
1103,Justin Lescouflair,Army,Ind,3,1,4,4.0,0,1.3,0,0,,0,0.0,1,4,4.0,0,,justin-lescouflair-1
1104,Koali Nishigaya,Hawaii,MWC,3,1,4,4.0,1,1.3,2,36,18.0,0,12.0,3,40,13.3,1,,koali-nishigaya-1
1105,Larenzo McMillan,New Mexico State,Ind,1,2,4,2.0,0,4.0,0,0,,0,0.0,2,4,2.0,0,,larenzo-mcmillan-1
1106,Michael Bollinger,Liberty,Ind,9,1,4,4.0,0,0.4,1,13,13.0,1,1.4,2,17,8.5,1,,michael-bollinger-1
1107,MyJaden Horton,Akron,MAC,3,3,4,1.3,0,1.3,0,0,,0,0.0,3,4,1.3,0,,myjaden-horton-1
1108,N'Kosi Perry,Miami (FL),ACC,5,12,4,0.3,0,0.8,0,0,,0,0.0,12,4,0.3,0,,nkosi-perry-1
1109,Quincy Jountti,USC,Pac-12,6,2,4,2.0,0,0.7,0,0,,0,0.0,2,4,2.0,0,,quincy-jountti-1
1110,Raiqwon O'Neal,Rutgers,Big Ten,8,1,4,4.0,1,0.5,0,-13,,0,-1.6,1,-9,-9.0,1,,raiqwon-oneal-1
