Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,BMI,Position,Drafted,Round,Pick
20,Georgia Tech,1.9304,97.52235955,4.36,100.33,14,337.82,6.88,4.48,26.17035312,WR,Yes,2,43
23,West. Michigan,1.8288,94.34721296,4.63,88.9,14,302.26,6.84,4.13,28.2095819,WR,Yes,7,244
25,Utah,1.9558,141.9744118,5.19,74.93,32,256.54,7.95,4.84,37.11600243,OT,Yes,3,95
23,Penn St.,1.8796,109.3157612,4.65,78.74,21,294.64,6.84,4.28,30.94225141,OLB,Yes,7,230
22,Arizona,1.8796,101.6046909,4.66,96.52,17,297.18,7.15,4.3,28.75960297,WR,Yes,5,168
23,Penn St.,1.9558,124.2843094,4.74,83.82,NA,294.64,7.15,4.25,32.49132481,DE,Yes,5,158
23,San Diego St.,1.8796,111.583723,4.67,95.25,31,307.34,NA,NA,31.58420683,OLB,Yes,4,129
21,Georgia,1.7526,82.55381134,4.44,NA,NA,NA,NA,NA,26.87642586,CB,Yes,4,123
21,Mississippi St.,1.9304,135.1705263,4.77,66.04,30,261.62,7.07,4.53,36.27332665,DT,Yes,1,12
23,Arizona,1.9558,110.2229459,5.14,77.47,NA,284.48,NA,NA,28.81529901,QB,Yes,3,88
23,Marshall,1.905,120.6555704,4.87,81.28,NA,279.4,6.9,4.4,33.24737923,DE,Yes,2,59
23,Miami (FL),1.905,145.1495584,5.14,63.5,28,256.54,8.22,4.87,39.9968472,OG,Yes,6,200
22,Iowa,1.905,97.97595192,4.48,93.98,NA,309.88,7.15,4.07,26.99787186,WR,Yes,6,194
21,California,1.8034,108.4085764,4.44,100.33,24,322.58,NA,4.19,33.33339209,ILB,Yes,2,46
21,Ohio St.,2.0066,146.5103355,5.28,72.39,19,254,7.94,4.95,36.3870332,OT,Yes,2,56
23,Oregon,1.905,111.583723,4.79,81.28,21,279.4,7.18,4.4,30.74757628,TE,Yes,7,240
22,Stanford,1.9558,143.3351889,5.32,74.93,34,248.92,7.3,4.56,37.47174687,OG,Yes,1,24
24,Florida,1.7272,81.6466266,4.36,92.71,16,304.8,6.5,3.93,27.36862551,RB,Yes,5,159
21,Washington,1.8796,157.8501448,5.3,66.04,35,261.62,NA,NA,44.68009747,DT,Yes,4,109
22,SMU,1.905,137.4384881,5.38,72.39,19,256.54,7.79,4.8,37.87201469,OG,Yes,7,248
21,Miami (FL),1.8034,104.7798375,4.66,85.09,12,302.26,7.46,4.28,32.21763001,OLB,Yes,3,86
22,Texas A&M,1.778,84.82177319,4.44,88.9,16,307.34,6.59,4.03,26.8314309,CB,Yes,7,246
21,Wake Forest,1.905,140.1600423,5.02,NA,26,NA,NA,NA,38.62195558,OG,Yes,4,117
22,Oregon,1.7272,87.99691978,4.35,88.9,15,312.42,6.88,4.12,29.49729638,RB,Yes,2,61
22,Illinois,1.8288,86.1825503,4.37,97.79,12,314.96,NA,NA,25.76836808,WR,Yes,1,30
21,Virginia,1.905,121.5627552,4.75,88.9,NA,266.7,7.2,4.38,33.49735953,DE,Yes,7,237
22,Notre Dame,1.8796,111.1301307,4.71,85.09,27,289.56,7.03,4.28,31.45581574,OLB,Yes,5,165
23,Wisconsin,1.8034,92.53284348,4.53,86.36,NA,299.72,6.97,4.09,28.451933,QB,Yes,3,75
22,North Carolina St.,1.9558,135.1705263,4.97,91.44,21,287.02,7.4,4.41,35.33728027,DT,Yes,7,225
24,West Virginia,1.905,111.1301307,4.41,85.09,23,312.42,6.7,4.03,30.62258614,OLB,Yes,1,15
21,Kentucky,1.8542,98.88313666,4.62,NA,NA,NA,NA,NA,28.76133766,SS,Yes,6,181
23,Florida,1.905,136.5313034,4.78,69.85,24,269.24,7.32,4.47,37.6220344,DT,Yes,4,114
22,Utah St.,1.778,100.6975061,4.42,91.44,28,309.88,7.16,4.31,31.85335647,RB,Yes,4,106
22,West Virginia,1.8288,110.6765383,4.55,90.17,NA,297.18,NA,NA,33.09200954,ILB,Yes,5,140
22,Nebraska,1.8542,105.6870222,4.57,92.71,19,302.26,7.28,4.22,30.74032878,OLB,Yes,2,58
23,Boise St.,1.7526,101.1510985,4.46,91.44,28,304.8,6.79,4.16,32.93100531,RB,Yes,1,31
22,Alabama,1.8542,96.61517481,4.54,NA,NA,NA,NA,NA,28.10167395,SS,Yes,1,7
23,Northwestern,1.8796,109.3157612,4.63,90.17,21,297.18,6.73,4.03,30.94225141,FB,Yes,7,233
22,North Carolina,1.8542,110.6765383,4.44,85.09,NA,294.64,NA,NA,32.19158894,OLB,Yes,2,52
23,Rice,1.905,118.8412009,4.88,88.9,34,314.96,7.17,4.25,32.74741864,DE,Yes,7,211
22,Baylor,1.778,88.90410452,4.49,97.79,NA,307.34,6.93,4.18,28.12278319,WR,Yes,1,20
21,Oklahoma St.,1.8542,93.89362059,4.47,NA,19,NA,NA,NA,27.3100775,FS,Yes,6,190
23,Clemson,1.8034,85.72895793,4.33,93.98,15,309.88,6.6,4.06,26.3598791,CB,Yes,4,115
21,Michigan,1.8542,138.7992652,4.8,85.09,36,287.02,7.19,4.25,40.37141891,DT,Yes,3,82
22,Texas,1.905,109.7693535,4.72,90.17,27,304.8,NA,NA,30.24761569,ILB,Yes,4,119
23,Michigan St.,1.905,97.06876718,4.84,72.39,NA,276.86,7.05,4.5,26.74789156,QB,Yes,4,102
22,South Dakota,1.9558,142.4280042,5.01,76.2,20,274.32,7.59,4.6,37.23458391,OT,Yes,6,193
22,SMU,1.905,141.5208194,5.31,66.04,29,243.84,7.64,4.65,38.99692602,OG,Yes,3,71
23,Florida Atlantic,1.778,99.33672903,4.63,90.17,16,297.18,7.01,4.19,31.4229057,RB,Yes,6,173
22,Baylor,1.8796,101.1510985,4.33,99.06,NA,304.8,NA,NA,28.63121188,QB,Yes,1,2
23,Iowa,1.8796,132.9025644,4.9,80.01,NA,284.48,7.99,4.65,37.61858781,OG,Yes,5,141
20,LSU,1.7526,84.36818082,4.5,86.36,4,297.18,6.87,4.14,27.46711653,CB,Yes,3,69
22,Texas A&M,1.8288,92.98643585,4.34,93.98,16,317.5,6.76,4.25,27.80271293,WR,Yes,6,174
22,LSU,1.8288,111.583723,4.81,83.82,25,302.26,NA,NA,33.36325552,ILB,Yes,2,45
21,Stanford,1.7526,97.06876718,4.76,76.2,17,279.4,7.13,4.5,31.60195128,RB,Yes,5,140
23,Rutgers,1.9812,115.6660544,4.97,NA,3,NA,NA,NA,29.46790645,TE,Yes,7,219
23,North Carolina,1.8796,141.0672271,5.07,68.58,35,274.32,7.78,4.84,39.92962733,OG,Yes,1,7
22,James Madison,1.905,136.077711,5.06,76.2,24,271.78,7.77,5,37.49704425,OG,Yes,4,116
22,Texas,1.9304,119.7483857,4.78,NA,21,NA,NA,NA,32.13475918,DE,Yes,4,103
24,Clemson,1.7526,90.26488163,4.61,86.36,NA,309.88,NA,NA,29.38686124,RB,Yes,6,187
22,Washington,1.8288,86.1825503,4.38,95.25,16,317.5,NA,3.85,25.76836808,CB,Yes,1,22
22,TCU,1.8796,116.1196467,4.78,NA,30,NA,NA,NA,32.86811768,DE,Yes,5,153
21,Stanford,2.032,117.9340162,4.86,78.74,17,287.02,7.09,4.57,28.56220167,TE,Yes,4,133
23,Clemson,1.9304,125.1914941,4.87,80.01,26,289.56,NA,NA,33.59543005,DE,Yes,4,127
22,Duke,1.905,99.33672903,4.76,NA,NA,NA,NA,NA,27.3728423,QB,Yes,7,249
24,SE Louisiana,1.778,85.27536556,4.39,101.6,17,335.28,6.89,4.23,26.97491448,CB,Yes,2,60
22,Notre Dame,1.8796,96.61517481,4.75,90.17,11,320.04,6.75,4.16,27.34730103,SS,Yes,7,244
19,Kansas St.,1.8288,109.3157612,4.62,NA,NA,294.64,NA,NA,32.68514057,OLB,Yes,2,56
23,Notre Dame,1.9304,135.1705263,4.95,NA,NA,NA,NA,NA,36.27332665,DT,Yes,6,200
21,Florida,1.778,94.34721296,4.43,90.17,17,299.72,NA,NA,29.84458624,SS,Yes,1,32
23,Wisconsin,1.9812,139.70645,5.17,80.01,20,256.54,7.94,4.91,35.59260857,OT,Yes,5,168
23,California,1.8034,88.90410452,4.63,88.9,12,299.72,6.74,4.07,27.33617092,CB,Yes,7,247
22,Ohio St.,1.8542,116.5732391,4.62,NA,NA,NA,NA,NA,33.90671458,OLB,Yes,4,129
24,Missouri Southern,1.8542,151.953444,5.37,74.93,38,259.08,8.09,4.91,44.19746842,DT,Yes,3,94
23,Elon,1.8796,98.42954429,4.54,85.09,9,312.42,7.11,4.41,27.86086537,WR,Yes,7,238
22,Florida St.,1.8796,87.54332741,4.74,85.09,NA,294.64,NA,NA,24.77947934,K,Yes,6,177
20,USC,1.8288,91.17206637,4.51,85.09,14,297.18,7.15,4.47,27.26022097,WR,Yes,2,41
22,Nevada,1.8034,92.07925111,4.48,95.25,13,320.04,NA,4,28.31246274,SS,Yes,4,105
22,Florida St.,1.9558,107.5013917,4.65,86.36,NA,299.72,7.08,4.21,28.10381015,QB,Yes,1,16
22,Texas,1.7526,83.00740371,4.27,NA,13,335.28,NA,NA,27.02409852,WR,Yes,3,78
22,Arkansas,1.905,110.6765383,4.5,95.25,18,317.5,7.08,4.51,30.49759599,TE,Yes,7,222
22,Oregon,1.905,107.9549841,4.74,NA,NA,NA,NA,NA,29.7476551,ILB,Yes,2,46
24,Purdue,1.905,135.6241186,5.08,NA,NA,NA,NA,NA,37.3720541,DT,Yes,2,44
23,Utah,1.8796,141.0672271,5.14,NA,NA,NA,NA,NA,39.92962733,DT,Yes,1,14
22,Oregon,1.7526,88.90410452,4.52,90.17,20,309.88,6.87,4.2,28.94384323,RB,Yes,6,182
21,Iowa St.,1.8542,113.3980925,4.66,NA,20,287.02,NA,NA,32.98318538,ILB,Yes,5,148
22,Valdosta St.,1.9304,143.7887813,5.13,57.15,23,266.7,7.72,4.65,38.58605553,OG,Yes,4,108
22,Louisiana Tech,1.9558,143.3351889,5.37,72.39,20,256.54,8.1,4.88,37.47174687,OT,Yes,5,163
24,Rutgers,1.8542,109.3157612,4.71,76.2,17,294.64,7.58,4.2,31.79579071,OLB,Yes,4,117
21,Florida,1.8542,111.1301307,4.59,82.55,22,299.72,6.99,4.24,32.32352168,OLB,Yes,2,50
20,Washington St.,1.905,87.99691978,4.51,87.63,7,309.88,6.65,4.33,24.24808861,WR,Yes,7,236
24,Oregon,1.9812,141.9744118,4.91,71.12,NA,271.78,7.83,4.63,36.17041066,OG,Yes,1,20
23,Georgia,1.9304,120.2019781,4.55,99.06,36,325.12,NA,NA,32.25648175,DE,Yes,6,188
22,Kansas,1.9558,135.1705263,5.07,72.39,NA,284.48,7.52,4.51,35.33728027,OT,Yes,5,156
22,South Carolina,1.9304,140.6136347,5.33,64.77,32,243.84,7.83,4.74,37.73399752,C,Yes,7,251
21,North Carolina,1.7272,91.62565874,4.53,85.09,19,309.88,6.91,4.12,30.71367973,RB,Yes,2,37
22,Texas A&M,1.8542,103.8726527,4.75,88.9,22,302.26,NA,NA,30.21259781,OLB,Yes,4,118
22,Ohio St.,2.032,139.70645,5.14,76.2,33,287.02,7.62,4.68,33.83522352,OT,Yes,7,240
22,Notre Dame,1.9558,113.3980925,4.68,90.17,22,302.26,6.92,4.32,29.64536936,TE,Yes,1,21
21,Georgia,1.8288,96.61517481,4.46,91.44,25,304.8,7.01,4.25,28.88769685,SS,Yes,3,84
22,Arkansas,1.8796,96.16158244,4.56,74.93,11,271.78,NA,4.31,27.21890995,WR,Yes,6,197
22,Nebraska,1.778,97.06876718,4.73,99.06,21,317.5,6.85,4.09,30.70548776,RB,Yes,6,190
25,SMU,2.032,125.6450865,4.62,87.63,38,307.34,7.07,4.51,30.42973024,DE,Yes,2,53
23,Notre Dame,1.8288,88.45051215,4.57,NA,NA,NA,NA,NA,26.44648303,SS,Yes,6,175
22,San Diego St.,1.778,87.54332741,4.54,87.63,10,302.26,6.81,4.27,27.69233242,CB,Yes,3,68
22,LSU,1.9304,109.3157612,4.58,93.98,NA,325.12,6.84,4.39,29.33514001,OLB,Yes,1,6
22,Chadron St.,1.9812,144.2423737,5.29,76.2,28,274.32,7.65,4.75,36.74821274,OT,Yes,7,227
22,East Central (OK),1.9304,119.2947933,4.86,80.01,NA,299.72,7.32,5,32.01303661,DE,Yes,7,217
22,Georgia Southern,1.8288,96.61517481,4.57,88.9,17,314.96,7.02,4.09,28.88769685,SS,Yes,3,80
22,South Carolina,1.8542,110.2229459,4.76,83.82,15,287.02,7.3,4.26,32.05965619,OLB,Yes,6,185
23,Baylor,1.8796,94.34721296,4.52,82.55,11,302.26,7.01,4.32,26.70534561,WR,Yes,3,74
21,Oklahoma St.,1.8288,92.53284348,4.63,88.9,NA,312.42,NA,NA,27.66708994,RB,Yes,5,151
22,San Diego St.,1.9812,115.212462,4.84,81.28,NA,289.56,7.07,4.31,29.35234603,TE,Yes,2,47
21,Wisconsin,1.9304,141.5208194,5.58,72.39,21,246.38,7.81,4.76,37.97744267,C,Yes,1,31
22,William & Mary,1.778,83.46099608,4.51,102.87,14,335.28,6.82,3.84,26.40098013,CB,Yes,4,114
22,South Florida,1.778,88.45051215,4.41,88.9,14,317.5,NA,NA,27.9792996,CB,Yes,3,90
23,Miami (OH),1.905,104.7798375,4.81,NA,NA,NA,NA,NA,28.87272407,QB,Yes,7,234
22,Wisconsin,1.778,97.06876718,4.66,81.28,15,299.72,6.88,4.4,30.70548776,RB,Yes,2,58
23,Virginia Tech,1.9304,138.7992652,4.95,77.47,32,246.38,7.71,4.56,37.24710723,OT,Yes,6,173
24,North Carolina,1.905,141.9744118,5.03,67.31,27,259.08,7.93,4.8,39.12191617,DT,Yes,1,28
22,Georgia,1.8288,85.72895793,4.47,92.71,11,312.42,6.91,4.33,25.63274509,WR,Yes,5,161
23,Western Kentucky,1.9558,113.3980925,4.74,NA,NA,NA,NA,NA,29.64536936,DE,Yes,5,146
22,Mississippi St.,1.8288,87.08973504,4.36,90.17,14,314.96,6.9,4.21,26.03961406,CB,Yes,2,36
21,Notre Dame,1.778,91.17206637,4.68,81.28,NA,299.72,NA,NA,28.84020112,RB,Yes,6,199
23,BYU,1.9558,122.9235323,4.56,87.63,21,299.72,7.11,4.26,32.13558038,DE,Yes,1,5
22,Virginia Tech,1.8796,92.53284348,4.43,80.01,12,304.8,NA,NA,26.19178127,WR,Yes,6,171
23,South Carolina,2.0066,120.6555704,4.72,88.9,14,325.12,6.89,4.3,29.96579205,DE,Yes,4,132
21,Kentucky,1.905,150.5926668,5.58,57.15,28,243.84,7.78,5.1,41.49672897,OG,Yes,3,65
23,Florida A&M,1.8796,108.8621688,4.68,81.28,21,314.96,7.4,4.55,30.81386032,ILB,Yes,7,245
22,Cornell,1.9304,139.2528576,5.09,74.93,29,276.86,7.48,4.69,37.36882981,OG,Yes,4,122
22,Alabama,1.8034,104.7798375,4.55,NA,NA,NA,NA,NA,32.21763001,RB,Yes,2,61
22,UCLA,1.9304,128.3666407,4.8,80.01,29,284.48,7.32,4.32,34.44748806,DE,Yes,1,26
22,Iowa,1.8288,89.35769689,4.56,83.82,12,307.34,6.78,4.2,26.71772901,CB,Yes,5,159
23,UCLA,1.778,92.98643585,4.49,80.01,18,292.1,6.89,4.31,29.41413548,RB,Yes,4,125
23,Mississippi St.,1.905,140.6136347,5.14,67.31,32,264.16,7.16,4.64,38.74694572,DT,Yes,5,167
22,South Florida,1.8542,111.583723,4.91,82.55,22,297.18,NA,NA,32.45545442,ILB,Yes,7,232
21,Colorado,1.9304,135.6241186,5.18,64.77,28,256.54,7.7,4.74,36.39504922,OT,Yes,4,109
22,Bowling Green,1.8796,136.9848957,5.33,NA,30,NA,7.34,4.44,38.77410757,DT,Yes,6,198
22,LSU,1.905,118.8412009,4.81,87.63,NA,289.56,7.18,4.51,32.74741864,DE,Yes,3,95
22,Jacksonville St.,1.778,87.54332741,4.59,83.82,14,297.18,NA,4.15,27.69233242,WR,Yes,6,195
22,North Carolina,1.9812,144.2423737,5.27,NA,NA,NA,NA,NA,36.74821274,OT,Yes,3,89
22,San Jose St.,1.9558,136.9848957,5.08,74.93,25,284.48,7.49,4.45,35.81160618,OT,Yes,6,176
21,South Carolina,1.778,94.34721296,4.67,93.98,17,314.96,6.7,4.11,29.84458624,FS,Yes,2,57
20,Clemson,1.8542,97.06876718,4.57,91.44,15,292.1,NA,4.5,28.23360669,WR,Yes,1,27
22,Connecticut,1.8542,109.3157612,4.57,96.52,30,314.96,NA,NA,31.79579071,OLB,Yes,4,124
23,USC,1.905,136.9848957,5.29,NA,13,NA,NA,NA,37.74702454,C,Yes,4,121
22,South Carolina,1.905,117.0268315,4.94,80.01,NA,294.64,7.12,4.45,32.24745805,TE,Yes,7,254
21,Illinois,1.905,145.1495584,5.11,NA,27,NA,7.45,4.63,39.9968472,OG,Yes,3,86
21,Utah St.,1.7272,88.45051215,4.48,88.9,17,299.72,7.15,4.15,29.6493443,RB,Yes,7,230
22,Florida St.,1.905,120.6555704,4.83,78.74,25,281.94,7.3,4.4,33.24737923,DE,Yes,1,24
23,Oregon,1.778,92.53284348,4.64,NA,27,NA,NA,NA,29.27065189,FS,Yes,6,192
22,Tennessee-Martin,1.9304,149.2318897,5.23,67.31,22,264.16,7.85,4.7,40.0467264,DT,Yes,5,139
21,South Carolina,1.7018,78.47148001,4.58,81.28,7,297.18,6.81,4.37,27.09535248,WR,Yes,4,101
22,Connecticut,1.8034,91.17206637,4.47,96.52,22,317.5,6.7,4.15,28.03352222,CB,Yes,3,64
21,Appalachian St.,1.8542,84.82177319,4.54,91.44,4,320.04,7.17,4.32,24.67142267,CB,Yes,7,210
22,Florida International,1.8288,98.42954429,4.64,97.79,NA,NA,NA,NA,29.43018881,SS,Yes,2,33
21,Florida,1.8542,93.89362059,4.58,87.63,NA,312.42,6.64,4.1,27.3100775,FS,Yes,6,169
21,Texas A&M,1.9812,138.7992652,5.3,72.39,27,269.24,7.4,4.68,35.36148773,OT,Yes,1,2
22,Michigan,1.778,90.26488163,4.43,92.71,NA,312.42,7.09,4.22,28.55323395,WR,Yes,5,135
21,Arkansas,1.8034,102.965468,4.37,85.09,31,307.34,6.96,4.38,31.65974897,RB,Yes,3,96
23,Cincinnati,1.9558,115.6660544,4.63,NA,NA,NA,NA,NA,30.23827674,TE,Yes,3,63
23,Kansas St.,1.905,113.8516849,4.81,NA,22,NA,NA,NA,31.37252702,FB,Yes,6,204
22,Central Michigan,2.0066,138.7992652,5.05,72.39,27,294.64,7.59,4.44,34.47192619,OT,Yes,1,1
22,Georgia,1.8288,97.97595192,4.41,87.63,NA,297.18,7.1,4.3,29.29456582,CB,Yes,5,134
22,Alabama,1.8796,112.4909078,4.73,NA,NA,NA,NA,NA,31.840989,ILB,Yes,4,99
20,California,1.8796,93.44002822,4.58,NA,NA,NA,NA,NA,26.44856344,WR,Yes,3,76
22,Notre Dame,1.8542,109.3157612,4.82,83.82,NA,287.02,7.13,4.27,31.79579071,ILB,Yes,2,38
24,Southern Utah,1.9304,103.8726527,4.97,73.66,NA,284.48,7.17,4.55,27.87446914,QB,Yes,7,221
21,Alabama,1.9558,153.7678134,5.31,NA,21,NA,NA,NA,40.19912085,OT,Yes,1,11
21,Florida International,1.905,117.9340162,4.92,83.82,25,284.48,NA,NA,32.49743835,DE,Yes,6,179
22,California,1.7526,82.10021897,4.42,102.87,12,325.12,6.89,4.1,26.72875319,CB,Yes,5,145
21,Vanderbilt,1.7272,97.97595192,4.55,83.82,27,309.88,6.7,4.17,32.84235061,RB,Yes,5,160
21,Georgia,1.8796,109.7693535,4.7,85.09,20,309.88,7.16,4.39,31.07064249,OLB,Yes,1,30
22,Miami (FL),1.8034,87.54332741,4.4,85.09,14,302.26,6.71,4.18,26.91776014,CB,Yes,5,149
22,USC,1.8796,99.33672903,4.59,101.6,19,332.74,6.89,4.2,28.11764754,FS,Yes,3,71
22,Alabama,1.9304,138.7992652,5.43,NA,NA,NA,NA,NA,37.24710723,C,Yes,4,113
22,West Virginia,1.778,87.54332741,4.52,87.63,11,297.18,6.81,4.09,27.69233242,WR,Yes,3,92
22,West Virginia,1.7272,78.92507238,4.34,81.28,14,304.8,NA,4.01,26.45633799,WR,Yes,1,8
23,Tennessee,1.9558,138.7992652,5.08,NA,NA,NA,NA,NA,36.28593209,OT,Yes,3,77
22,Florida,1.8034,94.34721296,4.55,77.47,15,302.26,7.12,4.4,29.00981404,RB,Yes,5,164
22,Boise St.,1.8034,87.08973504,4.39,88.9,22,322.58,6.82,4.06,26.77828988,CB,Yes,2,54
22,Michigan St.,1.9558,118.8412009,4.75,88.9,22,284.48,7.36,4.52,31.06834709,TE,Yes,4,106
23,Oregon,1.9812,112.4909078,4.54,82.55,NA,309.88,7.02,4.35,28.65898352,OLB,Yes,1,3
20,Florida,1.8288,110.2229459,4.65,NA,27,NA,NA,NA,32.95638655,ILB,Yes,4,104
22,Utah St.,1.8034,84.36818082,4.51,90.17,16,322.58,6.52,4.02,25.94146832,CB,Yes,3,93
23,Florida,1.778,85.27536556,4.77,NA,NA,NA,NA,NA,26.97491448,K,Yes,5,166
22,North Carolina,1.9812,149.2318897,5.27,57.15,22,248.92,7.85,4.96,38.01937734,OG,Yes,7,214
22,Penn St.,1.8542,110.2229459,4.78,NA,22,302.26,NA,NA,32.05965619,OLB,Yes,4,120
23,Penn St.,1.8796,110.2229459,4.83,NA,28,NA,NA,NA,31.19903357,OLB,Yes,7,213
21,Tennessee,1.8796,97.97595192,4.42,93.98,NA,325.12,NA,NA,27.73247429,WR,Yes,1,29
23,UCLA,1.905,136.9848957,5.03,67.31,NA,254,7.26,4.44,37.74702454,OG,Yes,6,196
22,Florida St.,1.8542,95.2543977,4.43,102.87,14,335.28,NA,NA,27.70587572,CB,Yes,1,25
22,Florida St.,1.8796,132.448972,5.06,76.2,23,261.62,7.61,4.88,37.49019672,DT,Yes,7,229
20,Florida,1.905,134.7169339,4.92,76.2,NA,269.24,7.4,4.75,37.12207381,DT,Yes,1,23
23,UCLA,1.8542,94.80080533,4.82,NA,NA,NA,NA,NA,27.57394298,P,Yes,5,155
22,Rutgers,1.8034,86.63614267,4.56,82.55,14,294.64,6.69,4.06,26.63881962,CB,Yes,3,83
22,Rutgers,1.8542,108.8621688,4.84,83.82,19,299.72,6.99,4.2,31.66385797,ILB,Yes,7,235
21,Marshall,1.905,95.2543977,4.37,NA,NA,NA,NA,NA,26.24793097,WR,Yes,2,59
22,Illinois,1.9558,115.6660544,4.78,83.82,22,287.02,6.91,4.44,30.23827674,DE,Yes,7,226
23,Southern Miss,1.905,113.3980925,4.64,105.41,19,353.06,7.1,4.32,31.24753687,OLB,Yes,2,52
21,TCU,1.8034,93.44002822,4.38,86.36,22,332.74,6.68,4.1,28.73087352,WR,Yes,4,102
21,Ark-Pine Bluff,1.9558,138.7992652,4.71,87.63,31,284.48,7.62,4.72,36.28593209,OT,Yes,3,75
22,Texas,1.8288,97.06876718,4.63,96.52,15,307.34,6.78,4.06,29.02331984,FS,Yes,1,15
20,Oklahoma,1.8288,87.99691978,4.38,85.09,16,314.96,NA,4.35,26.31086004,WR,Yes,5,144
23,Georgia,1.9304,156.94296,5.21,NA,30,NA,NA,NA,42.11601014,DT,Yes,3,82
22,Syracuse,1.9304,139.2528576,5.12,72.39,NA,261.62,7.45,4.63,37.36882981,OT,Yes,1,19
23,Ohio,1.9304,145.1495584,5.25,71.12,36,241.3,7.99,5.09,38.95122325,OG,Yes,7,225
22,Syracuse,1.8796,102.965468,5.06,72.39,NA,266.7,7.34,4.53,29.14477622,QB,Yes,4,110
20,Texas A&M,1.9304,113.3980925,4.95,90.17,12,309.88,NA,NA,30.43064316,DE,Yes,3,81
20,Ohio St.,1.905,145.1495584,5.31,66.04,NA,264.16,7.59,4.61,39.9968472,DT,Yes,2,49
22,West Virginia,1.8796,98.88313666,4.58,85.09,NA,314.96,NA,NA,27.98925646,QB,Yes,2,39
22,Missouri,1.8796,133.3561568,5.02,81.28,30,294.64,NA,NA,37.74697889,DT,Yes,1,13
22,Wake Forest,1.8542,111.583723,4.88,88.9,36,302.26,7.27,4.42,32.45545442,FB,Yes,7,215
21,Alabama,1.8288,91.17206637,4.37,91.44,NA,309.88,6.95,4.32,27.26022097,CB,Yes,1,9
21,Virginia,1.9558,139.70645,5.41,59.69,17,254,7.92,4.84,36.52309505,OT,Yes,5,141
21,Kent St.,1.9304,145.1495584,5.22,NA,9,NA,NA,NA,38.95122325,OG,Yes,3,72
23,Arkansas,1.8796,97.52235955,4.95,72.39,NA,284.48,7.22,4.39,27.6040832,QB,Yes,4,112
22,Missouri Western St.,1.9304,118.8412009,4.84,77.47,20,281.94,7.07,4.33,31.89131404,DE,Yes,7,233
22,Connecticut,1.8542,111.1301307,4.65,96.52,29,322.58,7.49,4.31,32.32352168,OLB,Yes,3,66
23,Oklahoma,1.905,139.70645,4.98,NA,NA,NA,NA,NA,38.49696543,DT,Yes,6,205
24,Florida St.,1.9558,140.6136347,5.29,62.23,NA,261.62,8.31,5.01,36.760258,OT,Yes,2,42
22,Tennessee,1.905,109.7693535,4.81,78.74,17,284.48,7.17,4.43,30.24761569,TE,Yes,6,184
22,Houston,1.8034,86.63614267,4.4,NA,NA,NA,NA,NA,26.63881962,CB,Yes,1,12
22,Colorado,1.9812,122.0163475,4.71,80.01,22,287.02,NA,NA,31.08575229,TE,Yes,6,172
22,Stanford,1.9558,112.9445001,4.76,77.47,24,281.94,7.08,4.47,29.52678788,TE,Yes,2,35
20,Utah,1.9812,122.0163475,4.83,86.36,24,297.18,7.17,4.46,31.08575229,DE,Yes,7,212
22,Oklahoma,1.9812,137.4384881,4.72,86.36,28,299.72,7.31,4.52,35.01480648,OT,Yes,1,4
23,North Carolina St.,1.8034,94.80080533,4.44,99.06,NA,340.36,NA,4.07,29.1492843,SS,Yes,5,136
22,USC,1.8796,102.965468,4.91,NA,NA,NA,NA,NA,29.14477622,QB,Yes,4,98
23,LSU,1.8796,140.1600423,5.08,63.5,30,264.16,7.53,4.67,39.67284516,DT,Yes,3,67
21,Oregon St.,1.8288,86.63614267,4.54,77.47,8,299.72,6.87,4.18,25.90399107,CB,Yes,7,218
23,Illinois,1.8288,88.45051215,4.44,90.17,13,294.64,NA,NA,26.44648303,CB,Yes,5,150
21,Michigan St.,1.8542,104.3262451,4.6,80.01,24,299.72,6.75,4.24,30.34453055,RB,Yes,2,48
23,Oklahoma,1.9304,102.0582833,5.11,78.74,NA,292.1,7.12,4.3,27.38757885,QB,Yes,4,115
23,Georgia,1.8796,111.1301307,4.74,NA,NA,NA,NA,NA,31.45581574,OLB,Yes,1,17
22,Syracuse,1.7526,96.61517481,4.42,102.87,28,337.82,NA,4.26,31.45427861,SS,Yes,4,111
23,Samford,1.9304,140.1600423,4.94,83.82,28,281.94,7.55,4.65,37.61227495,DT,Yes,7,223
22,Oregon St.,1.8034,85.72895793,4.45,93.98,20,304.8,6.8,4.02,26.3598791,WR,Yes,3,79
23,Florida St.,1.9304,125.1914941,4.9,NA,28,NA,NA,NA,33.59543005,DE,Yes,2,40
21,South Carolina,1.8034,100.2439138,4.65,NA,NA,NA,NA,NA,30.82292742,RB,Yes,4,131
21,LSU,1.8542,96.61517481,4.53,102.87,17,340.36,6.99,4.22,28.10167395,FS,Yes,1,18
22,Louisiana Tech,1.8288,92.53284348,4.53,83.82,8,299.72,6.91,4.01,27.66708994,WR,Yes,4,128
23,Florida St.,1.8542,107.0477993,4.71,NA,17,299.72,NA,NA,31.136127,OLB,Yes,6,180
21,Auburn,1.905,115.6660544,4.6,83.82,27,302.26,7.14,4.4,31.87248761,DE,Yes,3,88
22,Rice,1.9304,121.1091628,4.69,85.09,31,302.26,7.08,4.53,32.4999269,TE,Yes,2,55
