Rk,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards,-9999
460,Bryce Callahan,30,DEN,CB,11,6,0,37,21,56.8,296,14.1,8.0,1,91.7,11.3,190,106,5,1,0,0,1.0,2,29,6,17.1,,CallBr00
461,Chris Claybrooks,24,JAX,CB,16,2,0,24,19,79.2,266,14.0,11.1,0,112.8,10.9,187,79,2,0,0,0,0.0,0,29,3,9.4,,ClayCh02
462,Maliek Collins,26,HOU,DT,15,15,1,1,1,100.0,-3,-3.0,-3.0,0,39.6,-5.0,-5,2,0,5,5,0,2.5,13,29,3,9.4,,CollMa00
463,Donte Deayon,27,LAR,CB,10,1,0,45,27,60.0,391,14.5,8.7,1,95.7,11.3,212,179,3,1,0,0,0.0,1,29,4,12.1,,DeayDo01
464,Demetrius Flannigan-Fowles,25,SFO,CB,17,2,0,11,10,90.9,84,8.4,7.6,0,98.5,1.4,14,70,6,0,0,0,0.0,0,29,2,6.5,,FlanDe00
465,Darnay Holmes,23,NYG,CB,11,4,1,33,22,66.7,213,9.7,6.5,0,71.9,7.7,65,148,11,1,1,1,0.0,2,29,2,6.5,,HolmDa01
466,Naquan Jones,23,TEN,DT,13,5,0,1,1,100.0,5,5.0,5.0,0,87.5,-3.0,-3,8,0,2,0,1,2.5,5,29,2,6.5,,JoneNa01
467,Kevin King,26,GNB,CB,10,6,1,28,20,71.4,258,12.9,9.2,2,108.9,11.5,183,75,1,0,1,0,0.0,1,29,1,3.3,,KingKe01
468,Nevin Lawson,30,JAX,CB,12,4,1,29,18,62.1,170,9.4,5.9,4,103.4,6.2,110,60,6,1,0,0,0.0,1,29,2,6.5,,LawsNe00
469,Benardrick McKinney,29,NYG,LB,11,3,0,9,6,66.7,46,7.7,5.1,0,78.9,3.7,27,19,5,0,0,0,0.0,0,29,2,6.5,,McKiBe00
470,Jabrill Peppers,26,NYG,CB,6,5,0,23,20,87.0,226,11.3,9.8,1,122.1,6.5,129,97,18,1,3,0,1.0,5,29,3,9.4,,PeppJa00
471,Jeremy Reaves,25,WAS,CB,5,2,0,16,12,75.0,199,16.6,12.4,1,137.2,13.3,179,20,2,0,0,0,0.0,0,29,0,0.0,,ReavJe00
472,Joe Tryon-Shoyinka,22,TAM,LB,17,6,0,5,4,80.0,53,13.3,10.6,0,110.8,-0.2,-1,54,51,17,6,3,4.0,27,29,6,17.1,,TryoJo00
473,Tershawn Wharton,23,KAN,DE,17,1,1,1,1,100.0,-2,-2.0,-2.0,0,39.6,-4.0,-4,2,1,5,0,0,2.0,8,29,3,9.4,,WharTe00
474,Donovan Wilson,26,DAL,CB,9,3,0,14,6,42.9,65,10.8,4.6,0,57.1,8.1,39,26,9,0,1,0,0.0,1,29,3,9.4,,WilsDo01
475,Ronald Blair,28,NYJ,DE,8,3,0,4,3,75.0,19,6.3,4.8,0,84.4,-2.5,-7,26,2,3,3,0,1.0,7,28,1,3.4,,BlaiRo00
476,A.J. Bouye,30,CAR,CB,10,7,0,43,31,72.1,298,9.6,6.9,0,91.0,7.2,126,172,7,0,0,0,0.0,0,28,4,12.5,,BouyA.00
477,Camryn Bynum,23,MIN,CB,14,3,1,8,4,50.0,31,7.8,3.9,0,20.3,6.0,-2,33,6,0,0,0,1.0,1,28,1,3.4,,BynuCa00
478,Raekwon Davis,24,MIA,DT,14,14,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.5,2,28,4,12.5,,DaviRa03
479,Akeem Davis-Gaither,24,CIN,LB,9,0,0,20,14,70.0,94,6.7,4.7,1,96.7,4.8,33,61,10,0,0,0,0.0,0,28,5,15.2,,DaviAk01
480,Pierre Desir,31,TAM,CB,12,2,2,33,24,72.7,292,12.2,8.8,1,84.4,11.5,202,90,0,0,0,0,0.0,0,28,4,12.5,,DesiPi00
481,Yetur Gross-Matos,23,CAR,DE,14,2,0,0,0,,0,,,0,,,0,0,0,3,0,1,3.5,7,28,0,0.0,,GrosYe00
482,David Mayo,28,WAS,LB,16,4,0,8,8,100.0,83,10.4,10.4,1,149.5,4.8,44,39,2,0,1,0,0.0,1,28,6,17.6,,MayoDa00
483,Yannick Ngakoue,26,LVR,DE,17,17,0,0,0,,0,,,0,,,0,0,0,14,12,2,10.0,36,28,4,12.5,,NgakYa00
484,Nathan Shepherd,28,NYJ,DT,17,1,0,3,3,100.0,15,5.0,5.0,0,87.5,2.0,6,9,0,4,8,0,0.0,12,28,3,9.7,,ShepNa00
485,Caden Sterns,22,DEN,CB,15,2,2,22,17,77.3,246,14.5,11.2,1,90.3,6.3,96,150,5,0,0,0,2.0,2,28,3,9.7,,SterCa00
486,Josh Woods,25,DET,LB,12,1,0,8,7,87.5,67,9.6,8.4,0,101.6,5.8,42,25,3,0,2,0,0.0,2,28,2,6.7,,WoodJo02
487,Justin Coleman,28,MIA,CB,16,4,2,38,24,63.2,279,11.6,7.3,0,63.4,8.8,127,152,5,2,0,0,0.0,2,27,5,15.6,,ColeJu01
488,Michael Dogbe,25,ARI,DE,16,1,0,1,0,0.0,0,,0.0,0,39.6,4.0,0,0,0,1,1,0,1.0,3,27,2,6.9,,DogbMi00
489,Adam Gotsis,29,JAX,DE,16,4,0,0,0,,0,,,0,,,0,0,0,4,4,0,3.0,11,27,7,20.6,,GotsAd00
490,Darren Hall,21,ATL,CB,14,1,0,35,27,77.1,250,9.3,7.1,2,115.2,7.1,158,92,11,0,0,0,1.0,1,27,1,3.6,,HallDa03
491,Chris Jones,27,KAN,DE,14,14,0,1,1,100.0,6,6.0,6.0,0,91.7,-5.0,-5,11,0,16,8,4,9.0,34,27,4,12.9,PBAP-2,JoneCh09
492,Julian Okwara,24,DET,LB,13,1,1,9,4,44.4,48,12.0,5.3,0,21.8,6.7,3,45,4,5,4,0,5.0,14,27,1,3.6,,OkwaJu00
493,Darius Philon,27,LVR,DT,11,2,0,1,1,100.0,0,0.0,0.0,0,79.2,-1.0,-1,1,0,2,0,2,2.0,4,27,0,0.0,,PhilDa01
494,Kentavius Street,25,SFO,DE,17,2,0,0,0,,0,,,0,,,0,0,0,1,3,0,3.0,7,27,2,6.9,,StreKe00
495,Ndamukong Suh,34,TAM,DE,17,17,0,1,1,100.0,0,0.0,0.0,0,79.2,-6.0,-6,6,0,6,7,0,6.0,19,27,1,3.6,,SuhxNd99
496,Daniel Thomas,23,JAX,S,16,2,0,8,4,50.0,31,7.8,3.9,1,99.5,7.9,23,8,3,0,0,0,0.0,0,27,1,3.6,,ThomDa07
497,Casey Toohill,25,WAS,DE,16,6,0,3,3,100.0,17,5.7,5.7,0,90.3,1.0,3,14,0,4,4,1,1.0,9,27,2,6.9,,ToohCa00
498,Nick Williams,31,DET,DE,17,17,0,1,1,100.0,7,7.0,7.0,0,95.8,-5.0,-5,12,0,5,1,1,0.5,7,27,2,6.9,,WillNi01
499,Clay Johnston,25,2TM,LB,13,1,0,3,2,66.7,30,15.0,10.0,0,99.3,-0.3,-6,36,1,0,0,0,0.0,0,27,2,6.9,,JohnCl00
499,Clay Johnston,25,CAR,LB,6,0,0,1,0,0.0,0,,0.0,0,39.6,5.0,0,0,0,0,0,0,0.0,0,10,1,9.1,,JohnCl00
499,Clay Johnston,25,CIN,LB,7,1,0,2,2,100.0,30,15.0,15.0,0,118.7,-3.0,-6,36,1,0,0,0,0.0,0,17,1,5.6,,JohnCl00
500,Kris Boyd,25,MIN,CB,15,1,0,27,19,70.4,270,14.2,10.0,1,114.7,12.4,196,74,2,0,0,0,0.0,0,26,2,7.1,,BoydKr00
501,Andre Cisco,21,JAX,CB,17,3,0,7,6,85.7,70,11.7,10.0,1,147.9,12.9,48,22,4,0,0,0,0.0,0,26,2,7.1,,CiscAn00
502,Michael Danna,24,KAN,DE,17,6,0,6,5,83.3,27,5.4,4.5,0,85.4,-2.3,-11,38,3,4,7,0,3.0,14,26,0,0.0,,DannMi00
503,Jordan Elliott,24,CLE,DT,16,3,0,1,1,100.0,3,3.0,3.0,0,79.2,-6.0,-6,9,0,2,2,0,0.5,5,26,1,3.7,,ElliJo02
504,Amen Ogbongbemiga,23,LAC,LB,15,2,0,5,4,80.0,41,10.3,8.2,0,100.8,3.2,14,27,4,0,1,0,1.0,2,26,3,10.3,,OgboAm00
505,Duke Riley,27,MIA,LB,16,3,0,13,9,69.2,65,7.2,5.0,0,80.6,3.7,25,40,11,3,0,0,0.0,3,26,2,7.1,,RileDu00
506,Christian Ringo,29,NOR,DE,14,4,0,0,0,,0,,,0,,,0,0,0,2,3,0,0.0,5,26,3,10.3,,RingCh00
507,Aaron Robinson,23,NYG,CB,9,2,0,30,19,63.3,204,10.7,6.8,1,94.3,11.1,132,72,6,0,1,0,0.0,1,26,1,3.7,,RobiAa00
508,Benjamin St-Juste,24,WAS,CB,9,3,0,37,24,64.9,344,14.3,9.3,2,112.9,12.7,246,98,0,0,0,0,0.0,0,26,1,3.7,,StJuBe00
509,Chase Young,22,WAS,DE,9,9,0,2,2,100.0,21,10.5,10.5,0,110.4,0.5,1,20,9,8,3,2,1.5,13,26,0,0.0,,YounCh04
510,Zaven Collins,22,ARI,CB,17,6,0,14,8,57.1,69,8.6,4.9,1,94.0,5.0,17,52,10,1,0,0,0.0,1,25,2,7.4,,CollZa00
511,Jarrad Davis,27,NYJ,LB,9,5,0,12,11,91.7,96,8.7,8.0,1,127.8,3.0,34,62,8,1,0,0,0.0,1,25,5,16.7,,DaviJa01
512,Carl Granderson,25,NOR,DE,15,3,0,3,3,100.0,14,4.7,4.7,1,125.7,-1.7,-5,19,1,7,5,0,3.0,15,25,6,19.4,,GranCa01
513,Malik Harrison,23,BAL,LB,14,5,0,15,11,73.3,111,10.1,7.4,2,133.6,1.7,22,89,6,0,0,0,0.0,0,25,2,7.4,,HarrMa06
514,Akiem Hicks,32,CHI,DE,9,9,0,0,0,,0,,,0,,,0,0,0,2,5,0,3.5,11,25,4,13.8,,HickAk00
515,Malik Jackson,31,CLE,DT,16,16,0,0,0,,0,,,0,,,0,0,0,2,6,3,0.5,9,25,6,19.4,,JackMa02
516,Kevon Seymour,28,BAL,CB,9,2,0,30,24,80.0,279,11.6,9.3,2,127.6,5.8,145,134,3,0,0,0,1.0,1,25,6,19.4,,SeymKe00
517,Melvin Ingram,32,2TM,DE,15,7,0,7,7,100.0,58,8.3,8.3,0,101.2,3.6,25,33,49,11,8,1,2.0,22,25,4,13.8,,IngrMe00
517,Melvin Ingram,32,PIT,LB,6,1,0,5,5,100.0,51,10.2,10.2,0,109.2,4.4,22,29,19,5,5,1,1.0,11,10,2,16.7,,IngrMe00
517,Melvin Ingram,32,KAN,DE,9,6,0,2,2,100.0,7,3.5,3.5,0,81.2,1.5,3,4,30,6,3,0,1.0,11,15,2,11.8,,IngrMe00
518,Andrew Adams,29,TAM,CB,14,3,1,10,7,70.0,60,8.6,6.0,1,79.2,11.8,47,13,12,2,1,2,0.0,3,24,2,7.7,,AdamAn00
519,Trey Flowers,28,DET,LB,7,7,0,9,8,88.9,95,11.9,10.6,2,150.2,0.4,4,91,3,4,1,0,1.5,7,24,2,7.7,,FlowTr00
520,Sam Franklin,25,CAR,LB,16,0,0,10,6,60.0,113,18.8,11.3,1,132.5,10.7,84,29,6,1,1,0,0.0,2,24,3,11.1,,FranSa00
521,Jaylinn Hawkins,24,ATL,S,14,4,2,19,11,57.9,190,17.3,10.0,2,87.5,10.7,104,86,8,2,0,0,0.0,2,24,5,17.2,,HawkJa00
522,Christian Jones,30,CHI,LB,17,1,0,3,3,100.0,14,4.7,4.7,0,86.1,2.0,6,8,1,0,0,0,0.0,0,24,1,4.0,,JoneCh05
523,Devon Kennard,30,ARI,LB,15,3,0,3,3,100.0,16,5.3,5.3,0,88.9,1.3,4,12,18,3,2,2,0.0,5,24,4,14.3,,KennDe00
524,Corey Peters,33,ARI,DT,14,11,0,0,0,,0,,,0,,,0,0,0,2,0,1,0.0,2,24,0,0.0,,PeteCo00
525,Montez Sweat,25,WAS,DE,10,10,0,1,1,100.0,14,14.0,14.0,0,118.7,10.0,10,4,8,11,8,0,5.0,24,24,3,11.1,,SweaMo00
526,Khyiris Tonga,25,CHI,DT,15,2,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,24,4,14.3,,TongKh00
527,Shaun Bradley,24,PHI,LB,15,1,0,5,4,80.0,37,9.3,7.4,0,97.5,5.0,20,17,0,0,0,0,0.0,0,23,2,8.0,,BradSh00
528,Artie Burns,26,CHI,CB,11,6,0,26,17,65.4,205,12.1,7.9,2,115.1,12.5,160,45,0,0,0,0,0.0,0,23,1,4.2,,BurnAr00
529,Juston Burris,28,CAR,S,10,8,1,16,8,50.0,103,12.9,6.4,0,44.5,14.3,73,30,8,1,0,0,0.0,1,23,5,17.9,,BurrJu00
530,T.J. Carrie,31,IND,CB,11,1,0,21,14,66.7,203,14.5,9.7,0,97.9,9.9,115,88,1,0,0,0,0.0,0,23,2,8.0,,CarrTr00
531,DeShon Elliott,24,BAL,S,6,6,1,15,10,66.7,184,18.4,12.3,2,120.6,10.6,117,67,14,3,2,0,1.0,6,23,5,17.9,,ElliDe02
532,Dennis Gardeck,27,ARI,LB,14,3,0,3,3,100.0,46,15.3,15.3,0,118.7,6.3,19,27,18,2,4,0,0.0,6,23,3,11.5,,GardDe01
533,Jaleel Johnson,27,HOU,DT,12,0,0,3,3,100.0,7,2.3,2.3,0,79.2,-5.7,-17,24,0,2,1,0,0.0,3,23,4,14.8,,JohnJa09
534,Kingsley Keke,25,GNB,DE,12,8,0,1,1,100.0,3,3.0,3.0,0,79.2,-2.0,-2,5,0,2,2,3,2.5,7,23,1,4.2,,KekeKi00
535,Shaq Lawson,27,NYJ,DE,14,7,1,4,3,75.0,32,10.7,8.0,0,58.3,-4.5,-13,45,3,9,2,1,1.0,13,23,2,8.0,,LawsSh00
536,Isaiahh Loudermilk,24,PIT,DT,15,2,0,0,0,,0,,,0,,,0,0,0,0,0,2,1.0,1,23,3,11.5,,LoudIs00
537,Jacob Martin,26,HOU,DE,17,14,0,1,0,0.0,0,,0.0,0,39.6,-3.0,0,0,9,13,2,3,4.0,19,23,4,14.8,,MartJa02
538,Blake Martinez,27,NYG,LB,3,3,0,10,10,100.0,47,4.7,4.7,1,119.6,1.1,11,36,8,0,0,0,0.0,0,23,2,8.0,,MartBl01
539,Siran Neal,27,BUF,CB,17,0,0,6,3,50.0,13,4.3,2.2,0,56.2,2.7,5,8,3,0,0,0,0.0,0,23,1,4.2,,NealSi00
540,Alex Okafor,30,KAN,DE,17,0,0,1,0,0.0,0,,0.0,0,39.6,1.0,0,0,0,5,6,1,1.5,13,23,1,4.2,,OkafAl00
541,Bradley Roby,29,NOR,CB,14,1,1,40,28,70.0,306,10.9,7.7,1,90.2,7.4,147,159,8,0,2,1,1.0,3,23,4,14.8,,RobyBr00
542,Tedarrell Slaton,24,GNB,DT,17,0,0,1,1,100.0,7,7.0,7.0,0,95.8,4.0,4,3,0,1,0,0,1.0,3,23,2,8.0,,SlatTe00
543,Ambry Thomas,22,SFO,CB,12,5,1,32,20,62.5,350,17.5,10.9,3,118.0,15.8,273,77,0,0,0,0,0.0,0,23,1,4.2,,ThomAm00
544,Garret Wallow,22,HOU,LB,17,2,0,15,13,86.7,136,10.5,9.1,0,104.4,3.5,47,89,6,0,0,0,1.0,1,23,2,8.0,,WallGa00
545,Shawn Williams,30,ATL,CB,6,2,0,8,5,62.5,47,9.4,5.9,1,118.2,9.9,17,30,3,0,0,0,0.0,0,23,3,11.5,,WillSh02
546,Stephen Weatherly,27,2TM,LB,15,1,0,0,0,,0,,,0,,,0,0,2,11,4,0,2.5,18,23,0,0.0,,WeatSt00
546,Stephen Weatherly,27,MIN,LB,6,0,0,0,0,,0,,,0,,,0,0,0,3,0,0,0.0,3,9,0,0.0,,WeatSt00
546,Stephen Weatherly,27,DEN,LB,9,1,0,0,0,,0,,,0,,,0,0,2,8,4,0,2.5,15,14,0,0.0,,WeatSt00
547,Ross Blacklock,23,HOU,DT,14,2,0,3,1,33.3,6,6.0,2.0,0,42.4,-1.7,-4,10,0,7,4,1,2.0,13,22,2,8.3,,BlacRo00
548,Jonathan Bostic,30,WAS,LB,4,4,0,13,11,84.6,115,10.5,8.8,1,129.2,6.0,58,57,10,0,0,0,0.0,0,22,3,12.0,,BostJo00
549,Frank Clark,28,KAN,DE,14,14,0,2,1,50.0,4,4.0,2.0,0,56.2,2.5,0,4,7,11,13,0,4.5,29,22,7,24.1,PB,ClarFr01
550,Eddie Goldman,27,CHI,DT,14,10,0,0,0,,0,,,0,,,0,0,0,3,0,0,0.5,4,22,4,15.4,,GoldEd00
551,J.T. Gray,25,NOR,CB,16,0,0,3,2,66.7,9,4.5,3.0,1,109.7,5.3,1,8,0,0,0,0,0.0,0,22,0,0.0,PBAP-1,GrayJ.00
552,Justin Hollins,25,LAR,LB,8,2,0,6,6,100.0,38,6.3,6.3,0,93.1,-0.3,-2,40,19,2,0,0,2.0,4,22,0,0.0,,HollJu00
553,Arden Key,25,SFO,DE,17,0,0,3,2,66.7,-3,-1.5,-1.0,0,70.1,-5.3,-8,5,0,1,10,1,6.5,19,22,2,8.3,,KeyxAr00
554,Terrell Lewis,23,LAR,LB,11,4,0,7,6,85.7,45,7.5,6.4,0,93.5,1.6,11,34,27,4,0,1,3.0,7,22,3,12.0,,LewiTe00
555,C.J. Moore,26,DET,CB,17,1,1,12,8,66.7,47,5.9,3.9,0,39.2,5.8,20,27,12,0,1,0,0.0,1,22,2,8.3,,MoorCJ01
556,Anthony Nelson,24,TAM,DE,17,2,0,6,4,66.7,28,7.0,4.7,1,116.7,2.7,12,16,16,4,5,0,5.0,14,22,1,4.3,,NelsAn01
557,Nick Niemann,24,LAC,LB,17,0,1,3,1,33.3,8,8.0,2.7,0,2.8,8.7,6,2,1,0,0,0,0.0,0,22,0,0.0,,NiemNi00
558,Jordan Phillips,29,ARI,DE,9,8,0,2,1,50.0,16,16.0,8.0,0,77.1,6.0,11,5,0,4,1,2,3.0,8,22,2,8.3,,PhilJo01
559,Alton Robinson,23,SEA,DE,16,2,0,3,2,66.7,4,2.0,1.3,0,70.1,-3.0,-10,14,0,6,2,0,1.0,9,22,2,8.3,,RobiAl03
560,Avery Williams,23,ATL,CB,15,1,0,14,11,78.6,112,10.2,8.0,1,123.8,5.9,59,53,6,0,3,1,0.0,3,22,4,15.4,,WillAv02
561,Olasunkanmi Adeniyi,24,TEN,LB,16,0,0,3,1,33.3,11,11.0,3.7,0,45.1,-3.3,-2,13,1,2,5,1,2.5,10,21,1,4.5,,AdenOl00
562,Terrence Brooks,29,HOU,CB,11,3,0,15,10,66.7,178,17.8,11.9,3,146.7,19.3,158,20,1,0,0,0,0.0,0,21,1,4.5,,BrooTe00
563,Jonathan Bullard,28,ATL,DE,9,4,0,0,0,,0,,,0,,,0,0,0,0,1,1,0.0,1,21,0,0.0,,BullJo00
564,Bradley Chubb,25,DEN,LB,7,7,1,3,1,33.3,17,17.0,5.7,0,13.9,0.0,0,17,5,7,3,0,0.0,10,21,6,22.2,,ChubBr00
565,Marlon Davidson,23,ATL,DE,11,1,1,1,0,0.0,0,,0.0,0,0.0,-5.0,0,0,0,0,0,0,1.0,1,21,1,4.5,,DaviMa01
566,Sheldon Day,27,CLE,DT,7,1,0,0,0,,0,,,0,,,0,0,0,3,0,2,1.0,5,21,1,4.5,,DayxSh00
567,A.J. Green,23,CLE,CB,12,1,1,22,9,40.9,168,18.7,7.6,2,79.4,15.1,91,77,1,0,0,0,0.0,0,21,2,8.7,,GreeAJ00
568,Dre Greenlaw,24,SFO,LB,3,2,1,15,10,66.7,63,6.3,4.2,0,47.4,1.5,15,48,4,0,1,0,0.0,1,21,2,8.7,,GreeDr00
569,Travin Howard,25,LAR,LB,12,2,1,6,4,66.7,36,9.0,6.0,0,43.1,4.8,11,25,1,0,0,0,0.0,0,21,0,0.0,,HowaTr00
570,Danny Johnson,26,WAS,CB,12,1,0,32,22,68.8,239,10.9,7.5,2,111.3,7.2,159,80,6,0,0,0,0.0,0,21,1,4.5,,JohnDa09
571,Nick Kwiatkoski,28,LVR,LB,8,0,0,7,6,85.7,92,15.3,13.1,0,118.7,10.6,72,20,2,0,0,0,0.0,0,21,1,4.5,,KwiaNi00
572,DeMarcus Lawrence,29,DAL,DE,7,7,1,3,3,100.0,13,4.3,4.3,1,84.7,-2.7,-8,21,0,6,3,4,3.0,12,21,1,4.5,,LawrDe00
573,Jason McCourty,34,MIA,CB,7,4,0,12,8,66.7,99,12.4,8.3,1,119.8,10.7,77,22,3,0,0,0,0.0,0,21,2,8.7,,McCoJa99
574,Carl Nassib,28,LVR,DE,13,0,0,0,0,,0,,,0,,,0,0,0,2,2,0,1.5,6,21,1,4.5,,NassCa00
575,Mike Pennel,30,ATL,DT,10,0,0,0,0,,0,,,0,,,0,0,0,2,0,0,0.0,2,21,1,4.5,,PennMi00
576,Tremon Smith,25,HOU,CB,17,2,0,13,10,76.9,109,10.9,8.4,1,126.8,6.4,58,51,0,1,0,0,0.0,1,21,2,8.7,,SmitTr04
577,Geno Stone,22,BAL,S,15,1,1,14,8,57.1,127,15.9,9.1,0,57.7,14.4,91,36,9,0,1,0,0.0,1,21,3,12.5,,StonGe00
578,Joejuan Williams,24,NWE,CB,12,1,0,18,10,55.6,129,12.9,7.2,1,96.8,11.8,86,43,3,1,0,0,0.0,1,21,0,0.0,,WillJo13
579,Troy Dye,25,MIN,LB,17,1,0,2,1,50.0,27,27.0,13.5,0,95.8,9.5,12,15,1,0,0,0,0.0,0,20,1,4.8,,DyexTr00
580,Marquis Haynes,28,CAR,LB,17,0,0,3,2,66.7,12,6.0,4.0,0,74.3,4.0,11,1,2,3,2,1,3.0,8,20,1,4.8,,HaynMa01
581,Jordan Jenkins,27,HOU,LB,11,0,0,2,2,100.0,14,7.0,7.0,1,135.4,-0.5,-1,15,0,4,2,0,2.5,9,20,0,0.0,,JenkJo01
582,Jonathan Jones,28,NWE,CB,6,1,1,34,22,64.7,275,12.5,8.1,1,87.3,9.4,154,121,0,0,0,0,0.0,0,20,1,4.8,,JoneJo03
583,Trayvon Mullen,24,LVR,CB,5,5,1,24,15,62.5,193,12.9,8.0,1,84.2,17.1,146,47,1,0,0,0,0.0,0,20,2,9.1,,MullTr00
584,Michael Pierce,29,MIN,DT,8,8,0,2,0,0.0,0,,0.0,0,39.6,2.0,0,0,0,3,1,0,3.0,7,20,3,13.0,,PierMi00
585,Hassan Ridgeway,27,PHI,DT,17,1,0,2,2,100.0,7,3.5,3.5,0,81.2,-6.0,-12,19,0,3,3,0,2.0,8,20,1,4.8,,RidgHa00
586,Carl Davis,29,NWE,DT,17,4,0,1,1,100.0,8,8.0,8.0,0,100.0,-1.0,-1,9,0,1,0,0,1.0,2,19,1,5.0,,DaviCa01
587,Leki Fotu,23,ARI,DT,17,3,0,0,0,,0,,,0,,,0,0,0,1,0,3,0.0,1,19,2,9.5,,FotuLe00
588,Jonathan Garvin,22,GNB,DE,16,1,0,5,4,80.0,17,4.3,3.4,0,80.8,-0.8,-9,26,32,5,4,0,1.5,11,19,1,5.0,,GarvJo00
589,Randy Gregory,29,DAL,DE,12,11,1,1,1,100.0,7,7.0,7.0,0,56.2,-3.0,-3,10,12,12,11,1,6.0,29,19,4,17.4,,GregRa00
590,Micah Kiser,26,DEN,LB,10,2,0,1,1,100.0,3,3.0,3.0,0,79.2,-3.0,-3,6,3,1,0,0,0.0,1,19,2,9.5,,KiseMi00
591,Khalil Mack,30,CHI,LB,7,7,0,1,1,100.0,3,3.0,3.0,0,79.2,-3.0,-3,6,12,2,1,0,6.0,9,19,0,0.0,,MackKh00
592,Trey Marshall,25,LAC,CB,14,1,0,5,4,80.0,91,22.8,18.2,0,118.7,9.6,27,64,0,0,0,0,0.0,0,19,4,17.4,,MarsTr00
593,Tyler Matakevich,29,BUF,LB,17,0,1,5,5,100.0,30,6.0,6.0,0,52.1,5.4,23,7,1,0,0,0,0.0,0,19,1,5.0,,MataTy00
594,Amik Robertson,23,LVR,CB,10,2,0,18,13,72.2,145,11.2,8.1,3,135.4,12.6,100,45,1,0,0,0,0.0,0,19,4,17.4,,RobeAm00
595,Chris Rumph,23,LAC,LB,16,0,0,1,1,100.0,1,1.0,1.0,0,79.2,-4.0,-4,5,3,2,2,0,1.0,5,19,0,0.0,,RumpCh00
596,Anthony Rush,25,ATL,DT,10,6,0,0,0,,0,,,0,,,0,0,0,1,1,0,0.0,2,19,1,5.0,,RushAn00
597,Brennan Scarlett,28,MIA,LB,13,4,0,3,2,66.7,23,11.5,7.7,0,89.6,2.7,3,20,5,0,1,1,0.0,1,19,1,5.0,,ScarBr00
598,Danny Trevathan,31,CHI,LB,5,1,0,4,4,100.0,27,6.8,6.8,1,134.4,3.0,12,15,1,0,0,0,0.0,0,19,2,9.5,,TrevDa00
599,Armani Watts,25,KAN,CB,16,0,0,4,4,100.0,11,2.8,2.8,0,79.2,0.8,3,8,0,0,0,0,0.0,0,19,0,0.0,,WattAr00
600,Boogie Basham,24,BUF,DE,8,0,0,1,1,100.0,10,10.0,10.0,0,108.3,1.0,1,9,0,3,0,0,2.5,6,18,1,5.3,,BashCa00
601,Taco Charlton,27,PIT,DE,11,1,0,1,1,100.0,5,5.0,5.0,0,87.5,5.0,5,0,0,1,1,1,0.5,3,18,1,5.3,,CharTa00
602,Justin Ellis,31,BAL,DT,17,5,0,0,0,,0,,,0,,,0,0,0,3,1,0,0.0,4,18,2,10.0,,ElliJu01
603,Jerry Hughes,33,BUF,DE,17,16,0,2,1,50.0,1,1.0,0.5,0,56.2,3.5,-7,8,2,19,4,3,2.0,26,18,7,28.0,,HughJe99
604,Tarron Jackson,23,PHI,DE,17,0,0,0,0,,0,,,0,,,0,0,1,8,0,0,1.0,9,18,1,5.3,,JackTa02
605,Tanoh Kpassagnon,27,NOR,DE,8,5,0,3,3,100.0,22,7.3,7.3,0,97.2,-4.0,-12,34,1,4,3,2,4.0,11,18,2,10.0,,KpasTa00
606,Takkarist McKinley,26,CLE,DE,11,2,0,1,1,100.0,7,7.0,7.0,0,95.8,7.0,7,0,5,7,4,0,2.5,14,18,1,5.3,,McKiTa00
607,Jonathan Owens,26,HOU,CB,7,2,1,4,3,75.0,52,17.3,13.0,0,77.1,21.0,44,8,0,0,0,0,0.0,0,18,2,10.0,,OwenJo01
608,Anthony Pittman,25,DET,LB,17,1,0,5,4,80.0,47,11.8,9.4,0,105.8,3.2,9,38,6,0,1,0,0.0,1,18,2,10.0,,PittAn01
609,Bobby Price,23,DET,CB,15,2,0,18,8,44.4,163,20.4,9.1,0,76.9,21.3,128,35,0,0,0,0,0.0,0,18,2,10.0,,PricBo00
610,Chapelle Russell,24,JAX,LB,16,1,0,6,5,83.3,16,3.2,2.7,0,79.2,-0.5,1,15,5,0,0,0,0.0,0,18,2,10.0,,RussCh00
611,Jimmy Smith,33,BAL,CB,10,2,0,23,16,69.6,139,8.7,6.0,0,85.2,9.6,53,86,3,0,0,0,0.0,0,18,3,14.3,,SmitJi03
612,Roderic Teamer,24,LVR,CB,10,2,0,22,13,59.1,134,10.3,6.1,0,76.7,7.7,76,58,5,0,0,0,0.0,0,18,5,21.7,,TeamRo00
613,Michael Thomas,31,CIN,CB,8,1,0,5,3,60.0,38,12.7,7.6,0,83.7,13.4,28,10,0,0,0,0,0.0,0,18,1,5.3,,ThomMi02
614,Derrek Tuszka,24,PIT,DE,15,0,0,2,2,100.0,8,4.0,4.0,1,122.9,3.5,7,1,12,2,1,0,2.0,5,18,2,10.0,,TuszDe00
