Rk,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards,-9999
836,Javin White,23,LVR,LB,4,0,0,2,2,100.0,15,7.5,7.5,1,137.5,0.0,0,15,2,0,0,0,0.0,0,4,1,20.0,,WhitJa04
837,Jace Whittaker,25,ARI,CB,4,0,0,3,3,100.0,33,11.0,11.0,1,152.1,7.7,23,10,1,0,0,0,0.0,0,4,1,20.0,,WhitJa05
838,Vic Beasley,28,2TM,DE,10,0,0,0,0,,0,,,0,,,0,0,4,1,0,0,0.0,1,4,1,20.0,,BeasVi00
838,Vic Beasley,28,TEN,DE,5,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0.0,0,3,1,25.0,,BeasVi00
838,Vic Beasley,28,LVR,DE,5,0,0,0,0,,0,,,0,,,0,0,2,1,0,0,0.0,1,1,0,0.0,,BeasVi00
839,Brian Allen,27,SFO,CB,1,1,0,6,5,83.3,124,24.8,20.7,1,158.3,18.0,109,15,0,0,0,0,0.0,0,3,0,0.0,,AlleBr01
840,Deante Burton,26,DAL,WR,4,0,0,2,2,100.0,27,13.5,13.5,0,118.7,3.0,6,21,0,0,0,0,0.0,0,3,1,25.0,,BurtDe00
841,Blake Countess,27,PHI,CB,2,0,0,2,2,100.0,25,12.5,12.5,0,118.7,5.5,11,14,0,0,0,0,0.0,0,3,0,0.0,,CounBl00
842,Dee Ford,29,SFO,LB,1,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,3,0,0.0,,FordDe00
843,Marcus Gilchrist,32,BAL,CB,2,0,0,3,2,66.7,26,13.0,8.7,0,93.7,8.3,25,1,2,0,0,0,0.0,0,3,0,0.0,,GilcMa00
844,Demone Harris,25,KAN,DE,1,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,3,0,0.0,,HarrDe06
845,Tae Hayes,23,MIA,CB,2,0,0,2,1,50.0,15,15.0,7.5,0,75.0,3.5,-4,19,0,0,0,0,0.0,0,3,1,25.0,,HayeTa00
846,Juju Hughes,22,LAR,CB,12,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,3,0,0.0,,HughJu00
847,Leon Jacobs,25,JAX,LB,3,2,0,1,1,100.0,7,7.0,7.0,0,95.8,2.0,2,5,1,1,0,0,0.0,1,3,0,0.0,,JacoLe00
848,Joseph Jones,26,DEN,LB,14,0,0,1,1,100.0,2,2.0,2.0,0,79.2,-4.0,-4,6,0,0,0,0,0.0,0,3,0,0.0,,JoneJo05
849,Jeremiah Ledbetter,26,TAM,DE,3,0,0,0,0,,0,,,0,,,0,0,0,1,1,0,1.0,3,3,0,0.0,,LedbJe00
850,P.J. Locke,23,DEN,CB,15,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,3,0,0.0,,LockPJ00
851,James Lynch,21,MIN,DT,9,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,1.0,1,3,1,25.0,,LyncJa00
852,Alec Ogletree,29,NYJ,LB,2,1,0,4,3,75.0,22,7.3,5.5,0,87.5,2.3,9,13,3,0,0,0,0.0,0,3,2,40.0,,OgleAl00
853,Julian Okwara,23,DET,LB,6,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,3,1,25.0,,OkwaJu00
854,Stanford Samuels,21,GNB,CB,2,0,0,3,2,66.7,16,8.0,5.3,0,79.9,5.0,10,6,0,0,0,0,0.0,0,3,0,0.0,,SamuSt01
855,Khalen Saunders,24,KAN,DT,3,1,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,3,1,25.0,,SaunKh00
856,Rashad Smith,23,PHI,LB,2,0,0,1,1,100.0,5,5.0,5.0,0,87.5,4.0,4,1,1,0,0,0,0.0,0,3,0,0.0,,SmitRa02
857,Saivion Smith,23,DAL,CB,6,1,0,7,4,57.1,41,10.3,5.9,1,113.7,7.1,35,6,0,0,0,0,0.0,0,3,0,0.0,,SmitSa02
858,Linden Stephens,25,SEA,CB,13,0,0,2,2,100.0,22,11.0,11.0,0,112.5,6.5,13,9,0,0,0,0,0.0,0,3,0,0.0,,StepLi00
859,Jason Strowbridge,24,MIA,DE,8,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,3,1,25.0,,StroJa02
860,Kevin Toliver,25,DEN,CB,2,0,0,2,2,100.0,24,12.0,12.0,0,116.7,11.0,22,2,0,0,0,0,0.0,0,3,0,0.0,,ToliKe00
861,Trevor Williams,27,PHI,CB,2,0,0,4,1,25.0,15,15.0,3.8,1,82.3,16.5,13,2,0,0,0,0,0.0,0,3,0,0.0,,WillTr05
862,Andrew Brown,25,2TM,DT,7,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1.0,2,3,1,25.0,,BrowAn05
862,Andrew Brown,25,CIN,DT,4,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,1.0,1,2,0,0.0,,BrowAn05
862,Andrew Brown,25,HOU,DT,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,1,1,50.0,,BrowAn05
863,Andrew Adams,28,TAM,CB,16,0,0,1,0,0.0,0,,0.0,0,39.6,30.0,0,0,0,0,0,0,0.0,0,2,0,0.0,,AdamAn00
864,Jordan Brailford,25,MIN,LB,5,0,0,0,0,,0,,,0,,,0,0,3,0,1,0,0.0,1,2,1,33.3,,BraiJo00
865,Antoine Brooks Jr.,23,PIT,S,4,0,0,1,0,0.0,0,,0.0,0,39.6,12.0,0,0,1,0,0,0,0.0,0,2,1,33.3,,BrooAn00
866,Khalil Davis,24,TAM,DT,2,0,0,0,0,,0,,,0,,,0,0,0,0,2,0,0.0,2,2,0,0.0,,DaviKh00
867,Sheldon Day,26,IND,DT,4,0,0,0,0,,0,,,0,,,0,0,0,1,0,1,0.0,1,2,0,0.0,,DayxSh00
868,Khalil Dorsey,22,BAL,CB,6,0,0,1,1,100.0,39,39.0,39.0,0,118.7,39.0,39,0,0,0,0,0,0.0,0,2,0,0.0,,DorsKh00
869,Craig James,24,PHI,CB,4,0,0,1,1,100.0,2,2.0,2.0,0,79.2,2.0,2,0,0,0,0,0,0.0,0,2,0,0.0,,JameCr01
870,Datone Jones,30,LVR,DE,1,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,2,0,0.0,,JoneDa03
871,Jessie Lemonier,23,LAC,DE,6,0,0,0,0,,0,,,0,,,0,0,0,1,2,0,0.0,3,2,0,0.0,,LemoJe00
872,Dylan Mabin,23,MIN,CB,3,0,0,5,4,80.0,63,15.8,12.6,0,118.7,14.8,62,1,0,0,0,0,0.0,0,2,0,0.0,,MabiDy00
873,Isaiah Mack,24,TEN,DT,6,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,2,0,0.0,,MackIs00
874,Nate Orchard,27,WAS,DE,3,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,2,0,0.0,,OrchNa00
875,Wyatt Ray,24,TEN,LB,4,1,0,0,0,,0,,,0,,,0,0,0,0,0,0,1.0,1,2,0,0.0,,RayxWy01
876,Cordrea Tankersley,27,MIN,CB,2,1,0,2,2,100.0,29,14.5,14.5,1,158.3,9.0,18,11,0,0,0,0,0.0,0,2,0,0.0,,TankCo00
877,Pita Taumoepenu,26,ATL,LB,1,0,0,2,2,100.0,13,6.5,6.5,0,93.7,4.0,8,5,1,1,0,0,0.0,1,2,0,0.0,,TaumPi00
878,Casey Toohill,24,WAS,DE,8,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,2,0,0.0,,ToohCa00
879,Tavon Young,26,BAL,CB,2,0,0,3,2,66.7,40,20.0,13.3,0,109.7,12.3,33,7,2,0,0,0,0.0,0,2,0,0.0,,YounTa01
880,Geno Atkins,32,CIN,DT,8,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,1,0,0.0,,AtkiGe99
881,Markus Bailey,23,CIN,LB,11,0,0,2,1,50.0,2,2.0,1.0,1,95.8,6.5,2,0,0,0,0,0,0.0,0,1,0,0.0,,BailMa01
882,Rashod Berry,24,NWE,TE,3,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,1,0,0.0,,BerrRa01
883,Ron'Dell Carter,23,DAL,DE,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,1,1,50.0,,CartRo02
884,Ken Crawley,27,NOR,CB,6,0,1,1,0,0.0,0,,0.0,0,0.0,58.0,0,0,0,0,0,0,0.0,0,1,0,0.0,,CrawKe02
885,Michael Dogbe,24,ARI,DE,3,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,1.0,1,1,0,0.0,,DogbMi00
886,Mark Fields II,24,MIN,CB,2,0,0,2,1,50.0,12,12.0,6.0,0,68.7,14.0,11,1,0,0,0,0,0.0,0,1,0,0.0,,FielMa01
887,Joe Gaziano,24,LAC,DE,2,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,1,0,0.0,,GaziJo01
888,Timmy Jernigan,28,JAX,DT,3,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,1,0,0.0,,JernTi00
889,Joe Ostman,25,PHI,DE,3,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,1,2,66.7,,OstmJo00
890,Walter Palmore,24,DAL,DT,1,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,0.0,1,1,0,0.0,,PalmWa01
891,Dan Skipper,26,DET,T,5,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,1,1,50.0,,SkipDa00
892,Nick Sundberg,33,WAS,LS,16,0,0,1,0,0.0,0,,0.0,0,39.6,-3.0,0,0,0,0,0,0,0.0,0,1,0,0.0,,SundNi00
893,Drue Tranquill,25,LAC,LB,1,1,0,1,1,100.0,7,7.0,7.0,0,95.8,0.0,0,7,1,0,0,0,0.0,0,1,0,0.0,,TranDr00
894,Reggie Walker,24,ARI,LB,1,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0.0,0,1,0,0.0,,WalkRe01
895,Quincy Wilson,24,NYJ,CB,3,1,0,1,1,100.0,4,4.0,4.0,0,83.3,-2.0,-2,6,0,0,0,0,0.0,0,1,2,66.7,,WilsQu01
896,Aaron Adeoye,27,BAL,LB,1,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0.0,0,0,0,,,AdeoAa00
897,Bradlee Anae,22,DAL,DE,7,0,0,0,0,,0,,,0,,,0,0,1,0,1,0,0.0,1,0,0,,,AnaeBr00
898,Ezekiel Ansah,31,SFO,DE,2,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,0,0,,,AnsaEz00
899,Cornell Armstrong,25,HOU,CB,10,0,0,1,1,100.0,0,0.0,0.0,0,79.2,0.0,0,0,0,0,0,0,0.0,0,0,0,,,ArmsCo00
900,Nate Brooks,24,BAL,CB,1,0,0,3,0,0.0,0,,0.0,0,39.6,7.3,0,0,0,0,0,0,0.0,0,0,0,,,BrooNa00
901,Matt Feiler,28,PIT,LG,13,13,0,0,0,,0,,,0,,,0,0,0,1,0,0,0.0,1,0,0,,,FeilMa00
902,Montre Hartage,23,NYG,CB,2,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,0,0,,,HartMo01
903,Rashard Higgins,26,CLE,WR,13,6,0,1,0,0.0,0,,0.0,0,39.6,16.0,0,0,0,0,0,0,0.0,0,0,0,,,HiggRa00
904,Jameson Houston,24,PHI,CB,3,0,0,3,1,33.3,6,6.0,2.0,0,42.4,2.7,0,6,0,0,0,0,0.0,0,0,0,,,HousJa00
905,Jonathan Owens,25,HOU,CB,6,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,0,1,100.0,,OwenJo01
906,Brian Price,26,GNB,DT,2,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0.0,0,0,1,100.0,,PricBr00
907,Jonathan Taylor,21,IND,RB,15,13,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,0,0,,,TaylJo02
908,Deshaun Watson,25,HOU,QB,16,16,0,0,0,,0,,,0,,,0,0,1,0,0,0,0.0,0,0,0,,PB,WatsDe00
909,Mike Williams,26,LAC,WR,15,11,1,1,0,0.0,0,,0.0,0,0.0,49.0,0,0,0,0,0,0,0.0,0,0,0,,,WillMi07
